image_path,label,split
TAMPAR/validation/base/id_03_20230523_141749_uvmap_pred.png,id_03,query
TAMPAR/validation/table/id_03_20230523_160701_uvmap_gt.png,id_03,query
TAMPAR/validation/carpet/id_03_20230523_155712_uvmap_gt.png,id_03,query
TAMPAR/validation/gravel/id_03_20230523_162930.jpg,id_03,query
TAMPAR/validation/carpet/id_03_20230523_155712.jpg,id_03,query
TAMPAR/validation/carpet/id_03_20230523_155651_uvmap_pred.png,id_03,query
TAMPAR/validation/base/id_03_20230523_141745.jpg,id_03,query
TAMPAR/validation/base/id_03_20230523_141739_uvmap_gt.png,id_03,query
TAMPAR/validation/base/id_03_20230523_141735_uvmap_pred.png,id_03,query
TAMPAR/validation/gravel/id_03_20230523_162905.jpg,id_03,query
TAMPAR/validation/base/id_03_20230523_141800_uvmap_pred.png,id_03,query
TAMPAR/validation/gravel/id_03_20230523_162929_uvmap_pred.png,id_03,query
TAMPAR/validation/base/id_03_20230523_141753_uvmap_gt.png,id_03,query
TAMPAR/validation/base/id_04_20230523_141236_uvmap_pred.png,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155557_uvmap_pred.png,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162644_uvmap_pred.png,id_04,gallery
TAMPAR/test/carpet/id_04_20230523_155617.jpg,id_04,gallery
TAMPAR/unlabeled/validation/table/id_04_20230523_160725.jpg,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155547_uvmap_gt.png,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141248_uvmap_gt.png,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141248.jpg,id_04,gallery
TAMPAR/unlabeled/validation/carpet/id_04_20230523_155605.jpg,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162644_uvmap_gt.png,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155557_uvmap_gt.png,id_04,gallery
TAMPAR/uvmaps/id_04_uvmap.png,id_04,gallery
TAMPAR/validation/table/id_04_20230523_160742.jpg,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162630.jpg,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155609.jpg,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155551.jpg,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162636_uvmap_pred.png,id_04,gallery
TAMPAR/unlabeled/validation/carpet/id_04_20230523_155617.jpg,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141212_uvmap_pred.png,id_04,gallery
TAMPAR/unlabeled/validation/table/id_04_20230523_160721.jpg,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141248_uvmap_pred.png,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162633.jpg,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141236_uvmap_gt.png,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141218_uvmap_pred.png,id_04,gallery
TAMPAR/validation/table/id_04_20230523_160731.jpg,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155551_uvmap_pred.png,id_04,gallery
TAMPAR/validation/table/id_04_20230523_160745_uvmap_gt.png,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155553_uvmap_pred.png,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141218_uvmap_gt.png,id_04,gallery
TAMPAR/validation/table/id_04_20230523_160731_uvmap_pred.png,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162630_uvmap_gt.png,id_04,gallery
TAMPAR/unlabeled/validation/carpet/id_04_20230523_155614.jpg,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141236.jpg,id_04,gallery
TAMPAR/unlabeled/validation/table/id_04_20230523_160750.jpg,id_04,gallery
TAMPAR/validation/gravel/id_04_20230523_162648_uvmap_gt.png,id_04,gallery
TAMPAR/validation/carpet/id_04_20230523_155609_uvmap_pred.png,id_04,gallery
TAMPAR/validation/base/id_04_20230523_141229_uvmap_gt.png,id_04,gallery
TAMPAR/unlabeled/validation/gravel/id_04_20230523_162627.jpg,id_04,gallery
TAMPAR/validation/table/id_04_20230523_160728_uvmap_pred.png,id_04,query
TAMPAR/validation/table/id_04_20230523_160738.jpg,id_04,query
TAMPAR/validation/table/id_04_20230523_160742_uvmap_pred.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141229.jpg,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162633_uvmap_pred.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141223.jpg,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162644.jpg,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155553.jpg,id_04,query
TAMPAR/validation/table/id_04_20230523_160745.jpg,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155547_uvmap_pred.png,id_04,query
TAMPAR/test/carpet/id_04_20230523_155614.jpg,id_04,query
TAMPAR/validation/table/id_04_20230523_160745_uvmap_pred.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141223_uvmap_pred.png,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155609_uvmap_gt.png,id_04,query
TAMPAR/validation/table/id_04_20230523_160731_uvmap_gt.png,id_04,query
TAMPAR/validation/table/id_04_20230523_160742_uvmap_gt.png,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155557.jpg,id_04,query
TAMPAR/validation/base/id_04_20230523_141212.jpg,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155551_uvmap_gt.png,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162636_uvmap_gt.png,id_04,query
TAMPAR/validation/table/id_04_20230523_160728_uvmap_gt.png,id_04,query
TAMPAR/validation/table/id_04_20230523_160738_uvmap_gt.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141212_uvmap_gt.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141229_uvmap_pred.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141218.jpg,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162630_uvmap_pred.png,id_04,query
TAMPAR/validation/base/id_04_20230523_141223_uvmap_gt.png,id_04,query
TAMPAR/test/carpet/id_04_20230523_155605.jpg,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162648_uvmap_pred.png,id_04,query
TAMPAR/unlabeled/validation/table/id_04_20230523_160734.jpg,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162648.jpg,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155553_uvmap_gt.png,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162633_uvmap_gt.png,id_04,query
TAMPAR/validation/gravel/id_04_20230523_162636.jpg,id_04,query
TAMPAR/validation/carpet/id_04_20230523_155547.jpg,id_04,query
TAMPAR/unlabeled/validation/gravel/id_04_20230523_162640.jpg,id_04,query
TAMPAR/validation/table/id_04_20230523_160728.jpg,id_04,query
TAMPAR/validation/table/id_04_20230523_160738_uvmap_pred.png,id_04,query
TAMPAR/validation/carpet/id_05_20230523_155804_uvmap_gt.png,id_05,gallery
TAMPAR/validation/table/id_05_20230523_160628_uvmap_gt.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141405.jpg,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155827.jpg,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162258_uvmap_gt.png,id_05,gallery
TAMPAR/unlabeled/validation/table/id_05_20230523_160559.jpg,id_05,gallery
TAMPAR/unlabeled/validation/gravel/id_05_20230523_162229.jpg,id_05,gallery
TAMPAR/unlabeled/validation/carpet/id_05_20230523_155814.jpg,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155827_uvmap_pred.png,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162258_uvmap_pred.png,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155827_uvmap_gt.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141414_uvmap_pred.png,id_05,gallery
TAMPAR/unlabeled/validation/table/id_05_20230523_160607.jpg,id_05,gallery
TAMPAR/test/carpet/id_05_20230523_155751.jpg,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141420_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141355_uvmap_gt.png,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162302_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141408.jpg,id_05,gallery
TAMPAR/unlabeled/validation/table/id_05_20230523_160611.jpg,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155822.jpg,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141434.jpg,id_05,gallery
TAMPAR/validation/table/id_05_20230523_160617.jpg,id_05,gallery
TAMPAR/test/carpet/id_05_20230523_155809.jpg,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162240_uvmap_gt.png,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162219_uvmap_gt.png,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155759_uvmap_pred.png,id_05,gallery
TAMPAR/validation/table/id_05_20230523_160628_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141408_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141434_uvmap_pred.png,id_05,gallery
TAMPAR/validation/carpet/id_05_20230523_155822_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141405_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141404.jpg,id_05,gallery
TAMPAR/validation/table/id_05_20230523_160617_uvmap_pred.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141355.jpg,id_05,gallery
TAMPAR/uvmaps/id_05_uvmap.png,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141428_uvmap_pred.png,id_05,gallery
TAMPAR/validation/table/id_05_20230523_160624.jpg,id_05,gallery
TAMPAR/validation/gravel/id_05_20230523_162249.jpg,id_05,gallery
TAMPAR/test/carpet/id_05_20230523_155814.jpg,id_05,gallery
TAMPAR/validation/base/id_05_20230523_141404_uvmap_gt.png,id_05,gallery
TAMPAR/unlabeled/validation/carpet/id_05_20230523_155751.jpg,id_05,query
TAMPAR/validation/base/id_05_20230523_141358_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141408_uvmap_gt.png,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155822_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141358_uvmap_pred.png,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162219_uvmap_pred.png,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162240.jpg,id_05,query
TAMPAR/validation/table/id_05_20230523_160620_uvmap_pred.png,id_05,query
TAMPAR/validation/table/id_05_20230523_160624_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141428_uvmap_gt.png,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162240_uvmap_pred.png,id_05,query
TAMPAR/validation/table/id_05_20230523_160624_uvmap_pred.png,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155804.jpg,id_05,query
TAMPAR/validation/table/id_05_20230523_160628.jpg,id_05,query
TAMPAR/validation/table/id_05_20230523_160604.jpg,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155804_uvmap_pred.png,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162258.jpg,id_05,query
TAMPAR/validation/base/id_05_20230523_141414.jpg,id_05,query
TAMPAR/validation/base/id_05_20230523_141420.jpg,id_05,query
TAMPAR/unlabeled/validation/gravel/id_05_20230523_162236.jpg,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162302_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141355_uvmap_pred.png,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155759_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141434_uvmap_gt.png,id_05,query
TAMPAR/validation/table/id_05_20230523_160617_uvmap_gt.png,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162249_uvmap_pred.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141358.jpg,id_05,query
TAMPAR/validation/base/id_05_20230523_141428.jpg,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155759.jpg,id_05,query
TAMPAR/validation/table/id_05_20230523_160620.jpg,id_05,query
TAMPAR/unlabeled/validation/carpet/id_05_20230523_155809.jpg,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162302.jpg,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162219.jpg,id_05,query
TAMPAR/validation/base/id_05_20230523_141404_uvmap_pred.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141405_uvmap_gt.png,id_05,query
TAMPAR/validation/carpet/id_05_20230523_155748.jpg,id_05,query
TAMPAR/validation/gravel/id_05_20230523_162249_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141414_uvmap_gt.png,id_05,query
TAMPAR/validation/table/id_05_20230523_160620_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_05_20230523_141420_uvmap_gt.png,id_05,query
TAMPAR/validation/base/id_06_20230523_141659_uvmap_gt.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141711.jpg,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141704.jpg,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141714_uvmap_pred.png,id_06,gallery
TAMPAR/unlabeled/validation/gravel/id_06_20230523_162703.jpg,id_06,gallery
TAMPAR/unlabeled/validation/table/id_06_20230523_160249.jpg,id_06,gallery
TAMPAR/unlabeled/validation/carpet/id_06_20230523_155305.jpg,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141649_uvmap_pred.png,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162714_uvmap_pred.png,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162724_uvmap_gt.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160243_uvmap_gt.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160305.jpg,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162728_uvmap_pred.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155309_uvmap_gt.png,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162728_uvmap_gt.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141649_uvmap_gt.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155323.jpg,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141714.jpg,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155318_uvmap_gt.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160246_uvmap_gt.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155313_uvmap_gt.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155318.jpg,id_06,gallery
TAMPAR/uvmaps/id_06_uvmap.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141653.jpg,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155302_uvmap_gt.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155309.jpg,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162714_uvmap_gt.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141659_uvmap_pred.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160246.jpg,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160243.jpg,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162700_uvmap_gt.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160305_uvmap_gt.png,id_06,gallery
TAMPAR/validation/table/id_06_20230523_160308_uvmap_gt.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141719_uvmap_pred.png,id_06,gallery
TAMPAR/validation/base/id_06_20230523_141719_uvmap_gt.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155318_uvmap_pred.png,id_06,gallery
TAMPAR/validation/gravel/id_06_20230523_162721_uvmap_pred.png,id_06,gallery
TAMPAR/validation/carpet/id_06_20230523_155313_uvmap_pred.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141714_uvmap_gt.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141649.jpg,id_06,query
TAMPAR/unlabeled/validation/table/id_06_20230523_160253.jpg,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155302.jpg,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155313.jpg,id_06,query
TAMPAR/validation/table/id_06_20230523_160257.jpg,id_06,query
TAMPAR/unlabeled/validation/gravel/id_06_20230523_162709.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162724_uvmap_pred.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141711_uvmap_gt.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160257_uvmap_pred.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160308_uvmap_pred.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160246_uvmap_pred.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160257_uvmap_gt.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160243_uvmap_pred.png,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155302_uvmap_pred.png,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162700_uvmap_pred.png,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155309_uvmap_pred.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141653_uvmap_pred.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141653_uvmap_gt.png,id_06,query
TAMPAR/validation/table/id_06_20230523_160308.jpg,id_06,query
TAMPAR/unlabeled/validation/table/id_06_20230523_160301.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162721.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162728.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162714.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162700.jpg,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162724.jpg,id_06,query
TAMPAR/validation/table/id_06_20230523_160305_uvmap_pred.png,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155323_uvmap_gt.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141659.jpg,id_06,query
TAMPAR/test/carpet/id_06_20230523_155305.jpg,id_06,query
TAMPAR/validation/carpet/id_06_20230523_155323_uvmap_pred.png,id_06,query
TAMPAR/unlabeled/validation/gravel/id_06_20230523_162731.jpg,id_06,query
TAMPAR/validation/base/id_06_20230523_141719.jpg,id_06,query
TAMPAR/validation/base/id_06_20230523_141704_uvmap_gt.png,id_06,query
TAMPAR/validation/gravel/id_06_20230523_162721_uvmap_gt.png,id_06,query
TAMPAR/validation/base/id_06_20230523_141704_uvmap_pred.png,id_06,query
TAMPAR/validation/table/id_07_20230523_160813_uvmap_pred.png,id_07,gallery
TAMPAR/test/carpet/id_07_20230523_155506.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141635.jpg,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155457_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162535_uvmap_pred.png,id_07,gallery
TAMPAR/unlabeled/validation/table/id_07_20230523_160807.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141609_uvmap_pred.png,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155457.jpg,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155517_uvmap_gt.png,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160813.jpg,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160818.jpg,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160810.jpg,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160825_uvmap_gt.png,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155502.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141611.jpg,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155517_uvmap_pred.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141614.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141600_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162519_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162519_uvmap_pred.png,id_07,gallery
TAMPAR/unlabeled/validation/gravel/id_07_20230523_162538.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141628_uvmap_gt.png,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160832.jpg,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155502_uvmap_pred.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141632_uvmap_pred.png,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155521.jpg,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162526.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141600.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141635_uvmap_gt.png,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160813_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162519.jpg,id_07,gallery
TAMPAR/unlabeled/validation/gravel/id_07_20230523_162517.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141624_uvmap_pred.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141628.jpg,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141609_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162526_uvmap_pred.png,id_07,gallery
TAMPAR/validation/table/id_07_20230523_160810_uvmap_gt.png,id_07,gallery
TAMPAR/validation/gravel/id_07_20230523_162526_uvmap_gt.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141604_uvmap_gt.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141635_uvmap_pred.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141624_uvmap_gt.png,id_07,gallery
TAMPAR/validation/base/id_07_20230523_141611_uvmap_gt.png,id_07,gallery
TAMPAR/validation/carpet/id_07_20230523_155510.jpg,id_07,query
TAMPAR/validation/table/id_07_20230523_160810_uvmap_pred.png,id_07,query
TAMPAR/unlabeled/validation/table/id_07_20230523_160829.jpg,id_07,query
TAMPAR/validation/base/id_07_20230523_141624.jpg,id_07,query
TAMPAR/unlabeled/validation/table/id_07_20230523_160803.jpg,id_07,query
TAMPAR/validation/table/id_07_20230523_160832_uvmap_pred.png,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162530_uvmap_pred.png,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162523.jpg,id_07,query
TAMPAR/validation/base/id_07_20230523_141628_uvmap_pred.png,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155521_uvmap_pred.png,id_07,query
TAMPAR/unlabeled/validation/table/id_07_20230523_160822.jpg,id_07,query
TAMPAR/validation/base/id_07_20230523_141632.jpg,id_07,query
TAMPAR/validation/table/id_07_20230523_160818_uvmap_pred.png,id_07,query
TAMPAR/validation/table/id_07_20230523_160825_uvmap_pred.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141614_uvmap_gt.png,id_07,query
TAMPAR/uvmaps/id_07_uvmap.png,id_07,query
TAMPAR/test/carpet/id_07_20230523_155527.jpg,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155517.jpg,id_07,query
TAMPAR/validation/base/id_07_20230523_141604.jpg,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155521_uvmap_gt.png,id_07,query
TAMPAR/validation/table/id_07_20230523_160825.jpg,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155457_uvmap_pred.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141614_uvmap_pred.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141600_uvmap_pred.png,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155502_uvmap_gt.png,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155510_uvmap_gt.png,id_07,query
TAMPAR/validation/carpet/id_07_20230523_155510_uvmap_pred.png,id_07,query
TAMPAR/validation/table/id_07_20230523_160818_uvmap_gt.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141604_uvmap_pred.png,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162523_uvmap_gt.png,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162535.jpg,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162523_uvmap_pred.png,id_07,query
TAMPAR/unlabeled/validation/gravel/id_07_20230523_162542.jpg,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162535_uvmap_gt.png,id_07,query
TAMPAR/validation/table/id_07_20230523_160832_uvmap_gt.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141609.jpg,id_07,query
TAMPAR/unlabeled/validation/carpet/id_07_20230523_155506.jpg,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162530.jpg,id_07,query
TAMPAR/validation/base/id_07_20230523_141611_uvmap_pred.png,id_07,query
TAMPAR/validation/base/id_07_20230523_141632_uvmap_gt.png,id_07,query
TAMPAR/validation/gravel/id_07_20230523_162530_uvmap_gt.png,id_07,query
TAMPAR/unlabeled/validation/carpet/id_07_20230523_155527.jpg,id_07,query
TAMPAR/validation/table/id_08_20230523_160316_uvmap_pred.png,id_08,gallery
TAMPAR/unlabeled/validation/table/id_08_20230523_160323.jpg,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155340.jpg,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155330_uvmap_pred.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141136_uvmap_gt.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141122_uvmap_pred.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141148.jpg,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141132.jpg,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141148_uvmap_pred.png,id_08,gallery
TAMPAR/validation/gravel/id_08_20230523_162610_uvmap_pred.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141128_uvmap_pred.png,id_08,gallery
TAMPAR/validation/gravel/id_08_20230523_162616_uvmap_pred.png,id_08,gallery
TAMPAR/validation/gravel/id_08_20230523_162610_uvmap_gt.png,id_08,gallery
TAMPAR/validation/gravel/id_08_20230523_162602_uvmap_gt.png,id_08,gallery
TAMPAR/validation/table/id_08_20230523_160320_uvmap_gt.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141157_uvmap_gt.png,id_08,gallery
TAMPAR/uvmaps/id_08_uvmap.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141132_uvmap_gt.png,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155336_uvmap_gt.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141122.jpg,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155352_uvmap_gt.png,id_08,gallery
TAMPAR/validation/table/id_08_20230523_160316_uvmap_gt.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141136_uvmap_pred.png,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155333.jpg,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141200.jpg,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141132_uvmap_pred.png,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155340_uvmap_pred.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141151_uvmap_gt.png,id_08,gallery
TAMPAR/unlabeled/validation/carpet/id_08_20230523_155346.jpg,id_08,gallery
TAMPAR/validation/carpet/id_08_20230523_155333_uvmap_gt.png,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141128.jpg,id_08,gallery
TAMPAR/validation/base/id_08_20230523_141128_uvmap_gt.png,id_08,gallery
