split,path_anchor,path_pos,path_neg
validation,data/TAMPAR/id_24_20230524_100115.jpg,data/TAMPAR/id_24_20230523_171657.jpg,data/TAMPAR/id_09_20230523_141301.jpg
validation,data/TAMPAR/id_24_20230524_101750.jpg,data/TAMPAR/id_24_20230523_191930.jpg,data/drive/id_103_IMG_20251017_145010(1).jpg
validation,data/TAMPAR/id_24_20230523_171651.jpg,data/TAMPAR/id_24_20230524_101750.jpg,data/drive/id_503_IMG_20251024_173232220.jpg
validation,data/TAMPAR/id_24_20230524_101756.jpg,data/TAMPAR/id_24_20230524_104710.jpg,data/TAMPAR/id_11_20230523_171456.jpg
validation,data/TAMPAR/id_24_20230523_171700.jpg,data/TAMPAR/id_24_20230523_191942.jpg,data/TAMPAR/id_03_20230523_141804.jpg
validation,data/TAMPAR/id_24_20230523_191938.jpg,data/TAMPAR/id_24_20230523_185601.jpg,data/TAMPAR/id_08_20230523_141200.jpg
test,data/TAMPAR/id_02_20230523_141529.jpg,data/TAMPAR/id_02_20230523_141538.jpg,data/TAMPAR/id_21_20230523_184955.jpg
test,data/TAMPAR/id_02_20230523_141529.jpg,data/TAMPAR/id_02_20230523_162848.jpg,data/TAMPAR/id_23_20230524_103807.jpg
test,data/TAMPAR/id_02_20230523_141534.jpg,data/TAMPAR/id_02_20230523_160355.jpg,data/drive/id_101_IMG_5523.jpg
test,data/TAMPAR/id_02_20230523_162832.jpg,data/TAMPAR/id_02_20230523_162836.jpg,data/TAMPAR/id_13_20230524_100336.jpg
test,data/TAMPAR/id_02_20230523_141508.jpg,data/TAMPAR/id_02_20230523_160359.jpg,data/TAMPAR/id_04_20230523_160721.jpg
test,data/TAMPAR/id_02_20230523_160355.jpg,data/TAMPAR/id_02_20230523_141525.jpg,data/TAMPAR/id_22_20230523_185338.jpg
test,data/TAMPAR/id_02_20230523_162848.jpg,data/TAMPAR/id_02_20230523_141529.jpg,data/TAMPAR/id_05_20230523_160620.jpg
test,data/TAMPAR/id_02_20230523_160423.jpg,data/TAMPAR/id_02_20230523_162848.jpg,data/TAMPAR/id_12_20230523_191111.jpg
test,data/TAMPAR/id_02_20230523_162840.jpg,data/TAMPAR/id_02_20230523_160359.jpg,data/TAMPAR/id_15_20230524_095925.jpg
test,data/TAMPAR/id_02_20230523_160423.jpg,data/TAMPAR/id_02_20230523_141508.jpg,data/TAMPAR/id_00_20230523_162419.jpg
train,data/TAMPAR/id_21_20230523_184955.jpg,data/TAMPAR/id_21_20230523_185004.jpg,data/drive/id_103_IMG_4802.jpg
train,data/TAMPAR/id_21_20230524_102553.jpg,data/TAMPAR/id_21_20230523_190851.jpg,data/TAMPAR/id_27_20230524_100016.jpg
train,data/TAMPAR/id_21_20230524_104756.jpg,data/TAMPAR/id_21_20230523_184951.jpg,data/TAMPAR/id_13_20230524_102438.jpg
train,data/TAMPAR/id_21_20230523_171814.jpg,data/TAMPAR/id_21_20230523_185013.jpg,data/TAMPAR/id_14_20230523_172535.jpg
train,data/TAMPAR/id_21_20230524_104748.jpg,data/TAMPAR/id_21_20230524_100753.jpg,data/TAMPAR/id_13_20230523_191746.jpg
train,data/TAMPAR/id_21_20230524_104756.jpg,data/TAMPAR/id_21_20230524_102548.jpg,data/TAMPAR/id_22_20230524_102303.jpg
train,data/TAMPAR/id_21_20230524_100805.jpg,data/TAMPAR/id_21_20230523_190905.jpg,data/drive/id_503_IMG_20251024_173237171.jpg
train,data/TAMPAR/id_21_20230524_104802.jpg,data/TAMPAR/id_21_20230523_171840.jpg,data/TAMPAR/id_18_20230524_104609.jpg
train,data/TAMPAR/id_21_20230524_102545.jpg,data/TAMPAR/id_21_20230524_104807.jpg,data/TAMPAR/id_00_20230516_141314.jpg
train,data/TAMPAR/id_21_20230523_190841.jpg,data/TAMPAR/id_21_20230523_190846.jpg,data/TAMPAR/id_12_20230524_103655.jpg
train,data/TAMPAR/id_14_20230523_172532.jpg,data/TAMPAR/id_14_20230524_100411.jpg,data/TAMPAR/id_06_20230523_160243.jpg
train,data/TAMPAR/id_14_20230524_101959.jpg,data/TAMPAR/id_14_20230524_105109.jpg,data/TAMPAR/id_08_20230523_160332.jpg
train,data/TAMPAR/id_14_20230524_100411.jpg,data/TAMPAR/id_14_20230523_191152.jpg,data/TAMPAR/id_24_20230523_185543.jpg
train,data/TAMPAR/id_14_20230523_185759.jpg,data/TAMPAR/id_14_20230524_100423.jpg,data/TAMPAR/id_10_20230524_102508.jpg
train,data/TAMPAR/id_14_20230524_102005.jpg,data/TAMPAR/id_14_20230523_185756.jpg,data/TAMPAR/id_22_20230524_100457.jpg
train,data/TAMPAR/id_14_20230524_105047.jpg,data/TAMPAR/id_14_20230523_172532.jpg,data/drive/id_501_IMG_3882(1).jpg
train,data/TAMPAR/id_14_20230523_172501.jpg,data/TAMPAR/id_14_20230524_101952.jpg,data/drive/id_106_IMG_20251020_141630_BURST12.jpg
train,data/TAMPAR/id_14_20230523_185756.jpg,data/TAMPAR/id_14_20230523_185816.jpg,data/TAMPAR/id_28_20230524_105024.jpg
train,data/TAMPAR/id_14_20230523_185802.jpg,data/TAMPAR/id_14_20230524_100420.jpg,data/TAMPAR/id_00_20230523_162419.jpg
train,data/TAMPAR/id_14_20230523_185752.jpg,data/TAMPAR/id_14_20230523_185821.jpg,data/TAMPAR/id_28_20230524_105024.jpg
train,data/TAMPAR/id_23_20230524_103803.jpg,data/TAMPAR/id_23_20230523_172839.jpg,data/TAMPAR/id_10_20230523_192014.jpg
train,data/TAMPAR/id_23_20230523_172828.jpg,data/TAMPAR/id_23_20230524_100850.jpg,data/TAMPAR/id_00_20230516_141321.jpg
train,data/TAMPAR/id_23_20230524_100836.jpg,data/TAMPAR/id_23_20230524_102712.jpg,data/TAMPAR/id_01_20230523_162459.jpg
train,data/TAMPAR/id_23_20230524_103800.jpg,data/TAMPAR/id_23_20230523_172850.jpg,data/TAMPAR/id_16_20230523_172056.jpg
train,data/TAMPAR/id_23_20230524_103826.jpg,data/TAMPAR/id_23_20230524_100846.jpg,data/TAMPAR/id_17_20230524_095751.jpg
train,data/TAMPAR/id_23_20230523_191636.jpg,data/TAMPAR/id_23_20230524_100912.jpg,data/drive/id_110_signal-2024-08-12-12-08-03-175.jpg
train,data/TAMPAR/id_23_20230524_102707.jpg,data/TAMPAR/id_23_20230524_103755.jpg,data/drive/id_117_IMG_20240904_184152_892.jpg
train,data/TAMPAR/id_23_20230523_191706.jpg,data/TAMPAR/id_23_20230523_191651.jpg,data/TAMPAR/id_27_20230524_102355.jpg
train,data/TAMPAR/id_23_20230524_103821.jpg,data/TAMPAR/id_23_20230524_100840.jpg,data/TAMPAR/id_09_20230523_162800.jpg
train,data/TAMPAR/id_23_20230524_103807.jpg,data/TAMPAR/id_23_20230524_102724.jpg,data/TAMPAR/id_17_20230524_104039.jpg
validation,data/TAMPAR/id_29_20230523_171256.jpg,data/TAMPAR/id_29_20230523_171251.jpg,data/TAMPAR/id_18_20230523_191024.jpg
validation,data/TAMPAR/id_29_20230524_104052.jpg,data/TAMPAR/id_29_20230523_171310.jpg,data/drive/id_104_IMG_20240813_161024_675.jpg
validation,data/TAMPAR/id_29_20230523_171301.jpg,data/TAMPAR/id_29_20230524_101711.jpg,data/drive/id_113_IMG_4799.jpg
validation,data/TAMPAR/id_29_20230523_171301.jpg,data/TAMPAR/id_29_20230524_101704.jpg,data/TAMPAR/id_05_20230523_141355.jpg
validation,data/TAMPAR/id_29_20230524_104113.jpg,data/TAMPAR/id_29_20230524_100150.jpg,data/TAMPAR/id_17_20230524_095800.jpg
validation,data/TAMPAR/id_29_20230523_191837.jpg,data/TAMPAR/id_29_20230524_104121.jpg,data/drive/id_103_IMG_20251017_145053(1).jpg
validation,data/TAMPAR/id_29_20230524_100146.jpg,data/TAMPAR/id_29_20230523_185211.jpg,data/TAMPAR/id_21_20230524_100812.jpg
validation,data/TAMPAR/id_29_20230523_191833.jpg,data/TAMPAR/id_29_20230523_171245.jpg,data/TAMPAR/id_27_20230523_185111.jpg
validation,data/TAMPAR/id_29_20230524_100139.jpg,data/TAMPAR/id_29_20230524_100146.jpg,data/TAMPAR/id_15_20230524_104300.jpg
validation,data/TAMPAR/id_29_20230524_101718.jpg,data/TAMPAR/id_29_20230524_100201.jpg,data/TAMPAR/id_16_20230524_104237.jpg
train,data/TAMPAR/id_19_20230524_103858.jpg,data/TAMPAR/id_19_20230524_101008.jpg,data/TAMPAR/id_05_20230523_160620.jpg
train,data/TAMPAR/id_19_20230524_102758.jpg,data/TAMPAR/id_19_20230523_172935.jpg,data/drive/id_103_IMG_20251017_145037(1).jpg
train,data/TAMPAR/id_19_20230524_103904.jpg,data/TAMPAR/id_19_20230523_172916.jpg,data/TAMPAR/id_14_20230524_100411.jpg
train,data/TAMPAR/id_19_20230523_191548.jpg,data/TAMPAR/id_19_20230523_172928.jpg,data/TAMPAR/id_09_20230523_162800.jpg
train,data/TAMPAR/id_19_20230523_190213.jpg,data/TAMPAR/id_19_20230524_102754.jpg,data/TAMPAR/id_11_20230524_101031.jpg
train,data/TAMPAR/id_19_20230524_100933.jpg,data/TAMPAR/id_19_20230524_101008.jpg,data/TAMPAR/id_01_20230516_142727.jpg
train,data/TAMPAR/id_19_20230523_172916.jpg,data/TAMPAR/id_19_20230523_191548.jpg,data/TAMPAR/id_14_20230523_191200.jpg
train,data/TAMPAR/id_19_20230524_102801.jpg,data/TAMPAR/id_19_20230524_100954.jpg,data/TAMPAR/id_11_20230523_171500.jpg
train,data/TAMPAR/id_19_20230523_172935.jpg,data/TAMPAR/id_19_20230524_103912.jpg,data/TAMPAR/id_24_20230523_185550.jpg
train,data/TAMPAR/id_19_20230524_103849.jpg,data/TAMPAR/id_19_20230523_191552.jpg,data/TAMPAR/id_26_20230524_104350.jpg
train,data/TAMPAR/id_11_20230524_101035.jpg,data/TAMPAR/id_11_20230523_171500.jpg,data/TAMPAR/id_06_20230523_160305.jpg
train,data/TAMPAR/id_11_20230524_101035.jpg,data/TAMPAR/id_11_20230523_185944.jpg,data/TAMPAR/id_14_20230524_101945.jpg
train,data/TAMPAR/id_11_20230523_191357.jpg,data/TAMPAR/id_11_20230524_104439.jpg,data/TAMPAR/id_26_20230524_102847.jpg
train,data/TAMPAR/id_11_20230523_191321.jpg,data/TAMPAR/id_11_20230524_104443.jpg,data/TAMPAR/id_17_20230523_185149.jpg
train,data/TAMPAR/id_11_20230523_171432.jpg,data/TAMPAR/id_11_20230524_104429.jpg,data/TAMPAR/id_20_20230524_100720.jpg
train,data/TAMPAR/id_11_20230523_191357.jpg,data/TAMPAR/id_11_20230523_171456.jpg,data/TAMPAR/id_18_20230524_095902.jpg
train,data/TAMPAR/id_11_20230523_185934.jpg,data/TAMPAR/id_11_20230523_191348.jpg,data/TAMPAR/id_16_20230523_172056.jpg
train,data/TAMPAR/id_11_20230523_171432.jpg,data/TAMPAR/id_11_20230523_171456.jpg,data/TAMPAR/id_28_20230524_102153.jpg
train,data/TAMPAR/id_11_20230524_104439.jpg,data/TAMPAR/id_11_20230524_101027.jpg,data/TAMPAR/id_00_20230516_141321.jpg
train,data/TAMPAR/id_11_20230524_101031.jpg,data/TAMPAR/id_11_20230523_171452.jpg,data/drive/id_503_IMG_20251024_172819730.jpg
train,data/TAMPAR/id_13_20230524_102435.jpg,data/TAMPAR/id_13_20230524_102407.jpg,data/TAMPAR/id_00_20230512_102353.jpg
train,data/TAMPAR/id_13_20230524_102435.jpg,data/TAMPAR/id_13_20230524_103725.jpg,data/TAMPAR/id_21_20230524_100816.jpg
train,data/TAMPAR/id_13_20230523_172008.jpg,data/TAMPAR/id_13_20230524_103718.jpg,data/drive/id_104_IMG_20240813_161024_675.jpg
train,data/TAMPAR/id_13_20230524_100328.jpg,data/TAMPAR/id_13_20230524_102415.jpg,data/TAMPAR/id_25_20230524_104650.jpg
train,data/TAMPAR/id_13_20230523_172000.jpg,data/TAMPAR/id_13_20230524_103741.jpg,data/TAMPAR/id_28_20230524_095817.jpg
train,data/TAMPAR/id_13_20230524_102438.jpg,data/TAMPAR/id_13_20230524_100340.jpg,data/TAMPAR/id_29_20230523_171240.jpg
train,data/TAMPAR/id_13_20230524_100336.jpg,data/TAMPAR/id_13_20230524_100340.jpg,data/TAMPAR/id_09_20230523_155428.jpg
train,data/TAMPAR/id_13_20230523_172020.jpg,data/TAMPAR/id_13_20230523_185310.jpg,data/TAMPAR/id_23_20230524_100840.jpg
train,data/TAMPAR/id_13_20230524_103734.jpg,data/TAMPAR/id_13_20230523_185255.jpg,data/TAMPAR/id_12_20230523_185356.jpg
train,data/TAMPAR/id_13_20230524_102420.jpg,data/TAMPAR/id_13_20230523_171956.jpg,data/TAMPAR/id_14_20230524_102005.jpg
train,data/TAMPAR/id_05_20230523_162219.jpg,data/TAMPAR/id_05_20230523_162249.jpg,data/TAMPAR/id_27_20230523_172652.jpg
train,data/TAMPAR/id_05_20230523_162249.jpg,data/TAMPAR/id_05_20230523_160559.jpg,data/TAMPAR/id_17_20230523_185137.jpg
train,data/TAMPAR/id_05_20230523_160624.jpg,data/TAMPAR/id_05_20230523_141355.jpg,data/TAMPAR/id_01_20230523_160447.jpg
train,data/TAMPAR/id_05_20230523_155814.jpg,data/TAMPAR/id_05_20230523_162249.jpg,data/drive/id_107_PXL_20251027_125715530.jpg
train,data/TAMPAR/id_05_20230523_162236.jpg,data/TAMPAR/id_05_20230523_162219.jpg,data/TAMPAR/id_00_20230523_162403.jpg
train,data/TAMPAR/id_05_20230523_141420.jpg,data/TAMPAR/id_05_20230523_162258.jpg,data/TAMPAR/id_26_20230524_102908.jpg
train,data/TAMPAR/id_05_20230523_155748.jpg,data/TAMPAR/id_05_20230523_162240.jpg,data/TAMPAR/id_12_20230524_102127.jpg
train,data/TAMPAR/id_05_20230523_141428.jpg,data/TAMPAR/id_05_20230523_162229.jpg,data/TAMPAR/id_11_20230524_102947.jpg
train,data/TAMPAR/id_05_20230523_160559.jpg,data/TAMPAR/id_05_20230523_162240.jpg,data/drive/id_106_IMG_20251020_141617_BURST14.jpg
train,data/TAMPAR/id_05_20230523_155827.jpg,data/TAMPAR/id_05_20230523_141404.jpg,data/TAMPAR/id_11_20230524_104429.jpg
test,data/TAMPAR/id_16_20230524_104223.jpg,data/TAMPAR/id_16_20230523_172118.jpg,data/drive/id_101_IMG_4762.jpg
test,data/TAMPAR/id_16_20230523_185716.jpg,data/TAMPAR/id_16_20230524_101640.jpg,data/TAMPAR/id_22_20230523_185335.jpg
test,data/TAMPAR/id_16_20230523_191430.jpg,data/TAMPAR/id_16_20230523_185740.jpg,data/TAMPAR/id_24_20230524_100109.jpg
test,data/TAMPAR/id_16_20230524_101640.jpg,data/TAMPAR/id_16_20230523_191422.jpg,data/TAMPAR/id_05_20230523_155809.jpg
test,data/TAMPAR/id_16_20230524_104237.jpg,data/TAMPAR/id_16_20230523_191415.jpg,data/TAMPAR/id_05_20230523_155748.jpg
test,data/TAMPAR/id_16_20230524_100628.jpg,data/TAMPAR/id_16_20230524_101633.jpg,data/TAMPAR/id_24_20230523_171641.jpg
test,data/TAMPAR/id_16_20230524_101637.jpg,data/TAMPAR/id_16_20230524_100625.jpg,data/TAMPAR/id_17_20230524_095800.jpg
test,data/TAMPAR/id_16_20230524_104229.jpg,data/TAMPAR/id_16_20230524_100632.jpg,data/TAMPAR/id_03_20230523_141745.jpg
test,data/TAMPAR/id_16_20230523_172056.jpg,data/TAMPAR/id_16_20230524_104226.jpg,data/drive/id_106_IMG_20251020_141617_BURST11.jpg
test,data/TAMPAR/id_16_20230524_101643.jpg,data/TAMPAR/id_16_20230523_185722.jpg,data/TAMPAR/id_20_20230523_172403.jpg
train,data/TAMPAR/id_20_20230523_185855.jpg,data/TAMPAR/id_20_20230524_105155.jpg,data/TAMPAR/id_00_20230523_162359.jpg
train,data/TAMPAR/id_20_20230524_105155.jpg,data/TAMPAR/id_20_20230524_105131.jpg,data/TAMPAR/id_10_20230523_192021.jpg
train,data/TAMPAR/id_20_20230523_185855.jpg,data/TAMPAR/id_20_20230524_105151.jpg,data/TAMPAR/id_05_20230523_141428.jpg
train,data/TAMPAR/id_20_20230524_105200.jpg,data/TAMPAR/id_20_20230523_185859.jpg,data/TAMPAR/id_07_20230523_162517.jpg
train,data/TAMPAR/id_20_20230523_172415.jpg,data/TAMPAR/id_20_20230524_102620.jpg,data/TAMPAR/id_23_20230523_172819.jpg
train,data/TAMPAR/id_20_20230524_105147.jpg,data/TAMPAR/id_20_20230523_191519.jpg,data/TAMPAR/id_16_20230524_104229.jpg
train,data/TAMPAR/id_20_20230524_100720.jpg,data/TAMPAR/id_20_20230523_191519.jpg,data/TAMPAR/id_19_20230524_102801.jpg
train,data/TAMPAR/id_20_20230524_100724.jpg,data/TAMPAR/id_20_20230523_185912.jpg,data/TAMPAR/id_17_20230524_102235.jpg
train,data/TAMPAR/id_20_20230524_105139.jpg,data/TAMPAR/id_20_20230523_185850.jpg,data/TAMPAR/id_23_20230524_100912.jpg
train,data/TAMPAR/id_20_20230524_102643.jpg,data/TAMPAR/id_20_20230523_191508.jpg,data/drive/id_502_IMG_20251025_183535182.jpg
train,data/TAMPAR/id_26_20230523_172231.jpg,data/TAMPAR/id_26_20230524_101126.jpg,data/TAMPAR/id_11_20230523_171456.jpg
train,data/TAMPAR/id_26_20230524_101134.jpg,data/TAMPAR/id_26_20230523_185025.jpg,data/TAMPAR/id_09_20230523_162755.jpg
train,data/TAMPAR/id_26_20230524_104342.jpg,data/TAMPAR/id_26_20230523_185030.jpg,data/TAMPAR/id_21_20230524_102556.jpg
train,data/TAMPAR/id_26_20230524_101110.jpg,data/TAMPAR/id_26_20230523_172227.jpg,data/TAMPAR/id_17_20230523_185144.jpg
train,data/TAMPAR/id_26_20230523_172227.jpg,data/TAMPAR/id_26_20230524_101114.jpg,data/TAMPAR/id_17_20230523_185134.jpg
train,data/TAMPAR/id_26_20230524_104346.jpg,data/TAMPAR/id_26_20230523_191258.jpg,data/TAMPAR/id_25_20230523_172610.jpg
train,data/TAMPAR/id_26_20230523_172238.jpg,data/TAMPAR/id_26_20230524_102904.jpg,data/TAMPAR/id_04_20230523_162644.jpg
train,data/TAMPAR/id_26_20230524_104354.jpg,data/TAMPAR/id_26_20230524_104402.jpg,data/TAMPAR/id_10_20230523_185505.jpg
train,data/TAMPAR/id_26_20230524_104346.jpg,data/TAMPAR/id_26_20230523_185033.jpg,data/drive/id_503_IMG_20251024_172910595.jpg
train,data/TAMPAR/id_26_20230523_191258.jpg,data/TAMPAR/id_26_20230523_185044.jpg,data/TAMPAR/id_11_20230524_101044.jpg
train,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_07_20230523_155457.jpg,data/TAMPAR/id_06_20230523_155318.jpg
train,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_07_20230523_141600.jpg,data/TAMPAR/id_12_20230523_171607.jpg
train,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_07_20230523_141604.jpg,data/TAMPAR/id_04_20230523_160750.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_23_20230523_191645.jpg
train,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_07_20230523_141614.jpg,data/drive/id_501_IMG_3888.jpg
train,data/TAMPAR/id_07_20230523_141632.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_05_20230523_162236.jpg
train,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_13_20230524_100314.jpg
train,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_19_20230524_103916.jpg
train,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/drive/id_503_IMG_20251024_172837371.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_155457.jpg,data/TAMPAR/id_28_20230524_102203.jpg
validation,data/TAMPAR/id_09_20230523_155440.jpg,data/TAMPAR/id_09_20230523_160854.jpg,data/TAMPAR/id_28_20230524_102156.jpg
validation,data/TAMPAR/id_09_20230523_162804.jpg,data/TAMPAR/id_09_20230523_162752.jpg,data/TAMPAR/id_29_20230523_171301.jpg
validation,data/TAMPAR/id_09_20230523_162804.jpg,data/TAMPAR/id_09_20230523_155440.jpg,data/drive/id_503_IMG_20251024_173237171.jpg
validation,data/TAMPAR/id_09_20230523_155440.jpg,data/TAMPAR/id_09_20230523_155424.jpg,data/TAMPAR/id_27_20230523_185107.jpg
validation,data/TAMPAR/id_09_20230523_160851.jpg,data/TAMPAR/id_09_20230523_162811.jpg,data/TAMPAR/id_18_20230524_104603.jpg
validation,data/TAMPAR/id_09_20230523_141315.jpg,data/TAMPAR/id_09_20230523_155432.jpg,data/TAMPAR/id_10_20230523_172748.jpg
validation,data/TAMPAR/id_09_20230523_160914.jpg,data/TAMPAR/id_09_20230523_162804.jpg,data/TAMPAR/id_24_20230523_185540.jpg
validation,data/TAMPAR/id_09_20230523_162811.jpg,data/TAMPAR/id_09_20230523_160903.jpg,data/TAMPAR/id_00_20230516_141341.jpg
validation,data/TAMPAR/id_09_20230523_162743.jpg,data/TAMPAR/id_09_20230523_155436.jpg,data/TAMPAR/id_16_20230524_101640.jpg
validation,data/TAMPAR/id_09_20230523_160854.jpg,data/TAMPAR/id_09_20230523_155424.jpg,data/drive/id_501_IMG_3894.jpg
validation,data/TAMPAR/id_17_20230524_102218.jpg,data/TAMPAR/id_17_20230523_190950.jpg,data/TAMPAR/id_08_20230523_162610.jpg
validation,data/TAMPAR/id_17_20230523_185144.jpg,data/TAMPAR/id_17_20230524_104018.jpg,data/TAMPAR/id_24_20230524_100115.jpg
validation,data/TAMPAR/id_17_20230524_104029.jpg,data/TAMPAR/id_17_20230523_185137.jpg,data/TAMPAR/id_23_20230524_102712.jpg
validation,data/TAMPAR/id_17_20230524_102218.jpg,data/TAMPAR/id_17_20230523_185137.jpg,data/TAMPAR/id_21_20230523_171814.jpg
validation,data/TAMPAR/id_17_20230523_190953.jpg,data/TAMPAR/id_17_20230524_102223.jpg,data/TAMPAR/id_19_20230524_102801.jpg
validation,data/TAMPAR/id_17_20230523_185157.jpg,data/TAMPAR/id_17_20230523_190946.jpg,data/TAMPAR/id_18_20230523_171747.jpg
validation,data/TAMPAR/id_17_20230523_185137.jpg,data/TAMPAR/id_17_20230524_102242.jpg,data/drive/id_503_IMG_20251024_172916104.jpg
validation,data/TAMPAR/id_17_20230524_104036.jpg,data/TAMPAR/id_17_20230523_171402.jpg,data/TAMPAR/id_04_20230523_155553.jpg
validation,data/TAMPAR/id_17_20230524_104029.jpg,data/TAMPAR/id_17_20230523_190930.jpg,data/TAMPAR/id_12_20230524_103655.jpg
validation,data/TAMPAR/id_17_20230524_102235.jpg,data/TAMPAR/id_17_20230524_095738.jpg,data/TAMPAR/id_19_20230524_101008.jpg
validation,data/TAMPAR/id_06_20230523_162709.jpg,data/TAMPAR/id_06_20230523_141714.jpg,data/TAMPAR/id_26_20230524_104354.jpg
validation,data/TAMPAR/id_06_20230523_141649.jpg,data/TAMPAR/id_06_20230523_141704.jpg,data/TAMPAR/id_27_20230523_172709.jpg
validation,data/TAMPAR/id_06_20230523_162714.jpg,data/TAMPAR/id_06_20230523_162728.jpg,data/TAMPAR/id_29_20230524_101704.jpg
validation,data/TAMPAR/id_06_20230523_160301.jpg,data/TAMPAR/id_06_20230523_155318.jpg,data/TAMPAR/id_05_20230523_141405.jpg
validation,data/TAMPAR/id_06_20230523_162709.jpg,data/TAMPAR/id_06_20230523_155313.jpg,data/TAMPAR/id_29_20230524_100201.jpg
validation,data/TAMPAR/id_06_20230523_155305.jpg,data/TAMPAR/id_06_20230523_162724.jpg,data/TAMPAR/id_01_20230516_142647.jpg
validation,data/TAMPAR/id_06_20230523_155302.jpg,data/TAMPAR/id_06_20230523_155323.jpg,data/TAMPAR/id_13_20230523_172000.jpg
validation,data/TAMPAR/id_06_20230523_160301.jpg,data/TAMPAR/id_06_20230523_155309.jpg,data/TAMPAR/id_23_20230523_172824.jpg
validation,data/TAMPAR/id_06_20230523_141719.jpg,data/TAMPAR/id_06_20230523_141704.jpg,data/TAMPAR/id_15_20230524_104314.jpg
validation,data/TAMPAR/id_06_20230523_160301.jpg,data/TAMPAR/id_06_20230523_160249.jpg,data/TAMPAR/id_20_20230524_105139.jpg
train,data/TAMPAR/id_03_20230523_155728.jpg,data/TAMPAR/id_03_20230523_162910.jpg,data/TAMPAR/id_08_20230523_141148.jpg
train,data/TAMPAR/id_03_20230523_141753.jpg,data/TAMPAR/id_03_20230523_162929.jpg,data/TAMPAR/id_14_20230523_172517.jpg
train,data/TAMPAR/id_03_20230523_155640.jpg,data/TAMPAR/id_03_20230523_155707.jpg,data/TAMPAR/id_16_20230524_104226.jpg
train,data/TAMPAR/id_03_20230523_155651.jpg,data/TAMPAR/id_03_20230523_162910.jpg,data/TAMPAR/id_26_20230524_102843.jpg
train,data/TAMPAR/id_03_20230523_160706.jpg,data/TAMPAR/id_03_20230523_160650.jpg,data/TAMPAR/id_21_20230524_102602.jpg
train,data/TAMPAR/id_03_20230523_162920.jpg,data/TAMPAR/id_03_20230523_160640.jpg,data/TAMPAR/id_14_20230523_172532.jpg
train,data/TAMPAR/id_03_20230523_141749.jpg,data/TAMPAR/id_03_20230523_155655.jpg,data/TAMPAR/id_18_20230523_171728.jpg
train,data/TAMPAR/id_03_20230523_155728.jpg,data/TAMPAR/id_03_20230523_155712.jpg,data/TAMPAR/id_20_20230523_172429.jpg
train,data/TAMPAR/id_03_20230523_162920.jpg,data/TAMPAR/id_03_20230523_141758.jpg,data/TAMPAR/id_10_20230523_192031.jpg
train,data/TAMPAR/id_03_20230523_160650.jpg,data/TAMPAR/id_03_20230523_160710.jpg,data/TAMPAR/id_13_20230524_100340.jpg
validation,data/TAMPAR/id_27_20230524_102339.jpg,data/TAMPAR/id_27_20230523_172714.jpg,data/TAMPAR/id_06_20230523_155305.jpg
validation,data/TAMPAR/id_27_20230523_190705.jpg,data/TAMPAR/id_27_20230523_185125.jpg,data/TAMPAR/id_08_20230523_141132.jpg
validation,data/TAMPAR/id_27_20230523_185107.jpg,data/TAMPAR/id_27_20230524_100022.jpg,data/drive/id_108_IMG_20251012_154929_892.jpg
validation,data/TAMPAR/id_27_20230523_172652.jpg,data/TAMPAR/id_27_20230524_103941.jpg,data/drive/id_503_IMG_20251024_173129905.jpg
validation,data/TAMPAR/id_27_20230524_102343.jpg,data/TAMPAR/id_27_20230523_190655.jpg,data/TAMPAR/id_15_20230524_101904.jpg
validation,data/TAMPAR/id_27_20230524_102355.jpg,data/TAMPAR/id_27_20230523_190700.jpg,data/TAMPAR/id_11_20230524_102943.jpg
validation,data/TAMPAR/id_27_20230524_104006.jpg,data/TAMPAR/id_27_20230524_100016.jpg,data/TAMPAR/id_15_20230523_171934.jpg
validation,data/TAMPAR/id_27_20230524_100035.jpg,data/TAMPAR/id_27_20230524_100026.jpg,data/drive/id_501_IMG_3888.jpg
validation,data/TAMPAR/id_27_20230523_190645.jpg,data/TAMPAR/id_27_20230523_190705.jpg,data/drive/id_106_IMG_20251020_141624_BURST16.jpg
validation,data/TAMPAR/id_27_20230524_103949.jpg,data/TAMPAR/id_27_20230523_190648.jpg,data/TAMPAR/id_16_20230523_172052.jpg
train,data/TAMPAR/id_04_20230523_155605.jpg,data/TAMPAR/id_04_20230523_160734.jpg,data/drive/id_106_IMG_20251020_141630_BURST12.jpg
