split,path_a,path_b,label
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171637.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171644.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171647.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171651.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171657.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171700.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171641.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/base/id_24_20230523_171647.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/base/id_24_20230523_171651.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/base/id_24_20230523_171657.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/base/id_24_20230523_171700.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171644.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/base/id_24_20230523_171651.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/base/id_24_20230523_171657.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/base/id_24_20230523_171700.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171647.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/base/id_24_20230523_171657.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/base/id_24_20230523_171700.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171651.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/base/id_24_20230523_171700.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171657.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/base/id_24_20230523_171704.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171700.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/base/id_24_20230523_171704.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101740.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101743.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101750.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/cubblestone/id_24_20230524_101756.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/table/id_24_20230523_185543.jpg,1
train,data/TAMPAR/test/floor/id_24_20230523_191947.jpg,data/TAMPAR/test/table/id_24_20230523_185550.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/floor/id_24_20230524_100102.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/floor/id_24_20230524_100105.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/stairs/id_24_20230524_104706.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/stairs/id_24_20230524_104710.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/stairs/id_24_20230524_104717.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/stairs/id_24_20230524_104727.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/table/id_24_20230523_185535.jpg,1
train,data/TAMPAR/test/floor/id_24_20230524_100058.jpg,data/TAMPAR/test/table/id_24_20230523_185540.jpg,1
