split,path_anchor,positive_path,negative_path
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_18_20230523_171747.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_24_20230523_171651.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_28_20230524_102149.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_18_20230524_101820.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_25_20230524_104627.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_00_20230516_141341.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_27_20230523_172714.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_26_20230523_185025.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_25_20230524_100540.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_12_20230523_185353.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_25_20230523_172605.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_18_20230523_171722.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_29_20230524_104100.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_25_20230524_100540.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_05_20230523_141414.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_27_20230524_103945.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_25_20230524_104627.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_14_20230523_172457.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_05_20230523_155814.jpg
train,data/TAMPAR/id_07_20230523_155502.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_24_20230524_100058.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_13_20230524_102431.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_21_20230523_190855.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_23_20230524_103826.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_08_20230523_160341.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_13_20230523_185246.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_00_20230523_160547.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_21_20230523_184955.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_15_20230524_104300.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_15_20230524_104308.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_14_20230524_100431.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_18_20230524_104553.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_10_20230523_192039.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_27_20230523_172711.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_01_20230523_162503.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_21_20230523_190841.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_04_20230523_141229.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_04_20230523_141218.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_10_20230523_185505.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_20_20230524_100729.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_00_20230523_162414.jpg
train,data/TAMPAR/id_07_20230523_155506.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_26_20230523_172245.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_23_20230524_102729.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_18_20230524_101820.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_20_20230523_172415.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_08_20230523_141151.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_20_20230523_172400.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_28_20230523_190612.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_12_20230523_185403.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_06_20230523_141719.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_23_20230524_100836.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_09_20230523_162755.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_29_20230523_191833.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_13_20230523_171952.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_12_20230523_191121.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_20_20230524_100724.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_23_20230524_100918.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_05_20230523_160559.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_10_20230524_104516.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_20_20230523_191508.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_29_20230523_185223.jpg
train,data/TAMPAR/id_07_20230523_155510.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_11_20230523_185937.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_15_20230524_095942.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_20_20230524_105200.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_10_20230524_100232.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_03_20230523_155707.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_16_20230524_100638.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_15_20230523_190734.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_09_20230523_162811.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_27_20230523_190648.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_27_20230524_103955.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_12_20230523_185359.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_25_20230524_100601.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_12_20230523_191100.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_28_20230523_190019.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_14_20230523_185816.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_13_20230523_191728.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_20_20230523_172429.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_11_20230524_104439.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_05_20230523_160607.jpg
train,data/TAMPAR/id_07_20230523_155517.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_11_20230523_191326.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_00_20230523_162359.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_14_20230523_172529.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_26_20230523_191251.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_14_20230523_172501.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_21_20230523_185008.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_04_20230523_162636.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_26_20230524_104342.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_04_20230523_162630.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_14_20230524_100420.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_25_20230523_172610.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_29_20230523_191837.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_25_20230523_185657.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_00_20230516_141419.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_01_20230516_142727.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_21_20230523_185008.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_00_20230516_141321.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_23_20230523_191702.jpg
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_13_20230524_103734.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_00_20230523_155122.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_28_20230523_172145.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_16_20230523_191422.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_04_20230523_160731.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_29_20230523_185223.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_11_20230524_104453.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_05_20230523_162236.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_29_20230524_100150.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_14_20230523_185759.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_12_20230523_171555.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_25_20230524_102051.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_24_20230523_171700.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_02_20230523_141518.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_00_20230523_155115.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_23_20230524_102738.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_12_20230524_103655.jpg
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_28_20230523_172152.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_25_20230523_172621.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_12_20230524_103655.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_23_20230523_191706.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_20_20230524_105151.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_25_20230524_104624.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_14_20230523_172505.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_21_20230524_102548.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_14_20230524_105044.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_05_20230523_141404.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_15_20230524_101855.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_15_20230523_185444.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_23_20230523_172832.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_24_20230523_185555.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_16_20230524_104226.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_25_20230523_191847.jpg
train,data/TAMPAR/id_07_20230523_160803.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_02_20230523_141548.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_28_20230523_190009.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_11_20230524_102959.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_10_20230523_192021.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_15_20230523_190745.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_01_20230523_162452.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_29_20230524_104052.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_26_20230524_101110.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_11_20230523_171452.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_02_20230523_155217.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_11_20230524_101022.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_04_20230523_141223.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_01_20230523_160437.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_11_20230523_171443.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_26_20230523_185025.jpg
train,data/TAMPAR/id_07_20230523_160807.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_10_20230523_185459.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_10_20230524_102501.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_14_20230523_185759.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_06_20230523_162724.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_03_20230523_160701.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_13_20230524_102427.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_16_20230523_191418.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_00_20230516_141321.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_25_20230523_185701.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_25_20230524_102032.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_18_20230524_095848.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_06_20230523_141714.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_10_20230524_104504.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_14_20230524_100420.jpg
train,data/TAMPAR/id_07_20230523_160810.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_28_20230523_190622.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_24_20230523_171651.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_18_20230523_191038.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_13_20230524_102438.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_13_20230523_185304.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_12_20230523_171558.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_13_20230524_102420.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_04_20230523_141229.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_25_20230524_100551.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_24_20230524_100126.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_02_20230523_162829.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_12_20230523_191100.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_08_20230523_162556.jpg
train,data/TAMPAR/id_07_20230523_160813.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_05_20230523_141355.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_23_20230523_172828.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_00_20230512_102353.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_12_20230524_103642.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_26_20230524_102843.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162517.jpg,data/TAMPAR/id_05_20230523_160617.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_20_20230523_185850.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_24_20230523_191935.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_01_20230516_142046.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162530.jpg,data/TAMPAR/id_00_20230523_160510.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_28_20230523_172138.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_15_20230523_190734.jpg
train,data/TAMPAR/id_07_20230523_160818.jpg,data/TAMPAR/id_07_20230523_162542.jpg,data/TAMPAR/id_20_20230523_185903.jpg
train,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_07_20230523_160825.jpg,data/TAMPAR/id_10_20230523_185521.jpg
train,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_07_20230523_160829.jpg,data/TAMPAR/id_21_20230524_104748.jpg
train,data/TAMPAR/id_07_20230523_160822.jpg,data/TAMPAR/id_07_20230523_160832.jpg,data/TAMPAR/id_26_20230523_185030.jpg
