split,path_a,path_b,label
train,data/TAMPAR/id_02_20230523_155152.jpg,data/TAMPAR/id_02_20230523_160423.jpg,1
train,data/TAMPAR/id_02_20230523_160359.jpg,data/TAMPAR/id_02_20230523_162840.jpg,1
train,data/TAMPAR/id_02_20230523_155203.jpg,data/TAMPAR/id_02_20230523_141538.jpg,1
train,data/TAMPAR/id_02_20230523_160411.jpg,data/TAMPAR/id_11_20230524_104448.jpg,0
train,data/TAMPAR/id_02_20230523_160402.jpg,data/TAMPAR/id_20_20230523_185847.jpg,0
train,data/TAMPAR/id_02_20230523_155217.jpg,data/TAMPAR/id_28_20230524_102203.jpg,0
train,data/TAMPAR/id_02_20230523_141508.jpg,data/TAMPAR/id_28_20230523_190612.jpg,0
train,data/TAMPAR/id_02_20230523_141548.jpg,data/TAMPAR/id_12_20230523_171600.jpg,0
train,data/TAMPAR/id_21_20230523_184958.jpg,data/TAMPAR/id_21_20230524_104753.jpg,1
train,data/TAMPAR/id_21_20230523_171843.jpg,data/TAMPAR/id_21_20230523_185004.jpg,1
train,data/TAMPAR/id_21_20230523_184958.jpg,data/TAMPAR/id_21_20230523_190841.jpg,1
train,data/TAMPAR/id_21_20230523_171822.jpg,data/TAMPAR/id_21_20230524_100812.jpg,1
train,data/TAMPAR/id_21_20230523_171822.jpg,data/TAMPAR/id_21_20230523_184955.jpg,1
train,data/TAMPAR/id_21_20230524_100753.jpg,data/TAMPAR/id_11_20230523_185944.jpg,0
train,data/TAMPAR/id_21_20230524_104807.jpg,data/drive/id_106_IMG_20251020_141624_BURST14.jpg,0
train,data/TAMPAR/id_21_20230524_104756.jpg,data/TAMPAR/id_19_20230524_103904.jpg,0
train,data/TAMPAR/id_21_20230523_171837.jpg,data/TAMPAR/id_20_20230523_185859.jpg,0
train,data/TAMPAR/id_21_20230524_102602.jpg,data/drive/id_503_IMG_20251024_173129905.jpg,0
train,data/TAMPAR/id_14_20230523_191152.jpg,data/TAMPAR/id_14_20230524_105109.jpg,1
train,data/TAMPAR/id_14_20230523_185821.jpg,data/TAMPAR/id_14_20230524_100408.jpg,1
train,data/TAMPAR/id_14_20230523_172535.jpg,data/TAMPAR/id_14_20230524_105109.jpg,1
train,data/TAMPAR/id_14_20230524_105044.jpg,data/TAMPAR/id_14_20230523_185756.jpg,1
train,data/TAMPAR/id_14_20230523_172501.jpg,data/TAMPAR/id_14_20230523_185802.jpg,1
train,data/TAMPAR/id_14_20230523_185756.jpg,data/TAMPAR/id_07_20230523_162542.jpg,0
train,data/TAMPAR/id_14_20230523_172519.jpg,data/TAMPAR/id_17_20230523_190926.jpg,0
train,data/TAMPAR/id_14_20230524_105054.jpg,data/TAMPAR/id_17_20230523_185157.jpg,0
train,data/TAMPAR/id_14_20230523_172519.jpg,data/TAMPAR/id_25_20230524_104646.jpg,0
train,data/TAMPAR/id_14_20230524_100423.jpg,data/TAMPAR/id_28_20230523_172205.jpg,0
train,data/TAMPAR/id_23_20230524_103821.jpg,data/TAMPAR/id_23_20230523_191657.jpg,1
train,data/TAMPAR/id_23_20230523_172839.jpg,data/TAMPAR/id_23_20230523_191631.jpg,1
train,data/TAMPAR/id_23_20230523_191702.jpg,data/TAMPAR/id_23_20230524_102712.jpg,1
train,data/TAMPAR/id_23_20230524_103813.jpg,data/TAMPAR/id_23_20230524_102716.jpg,1
train,data/TAMPAR/id_23_20230524_103807.jpg,data/TAMPAR/id_23_20230523_172835.jpg,1
train,data/TAMPAR/id_23_20230524_102712.jpg,data/TAMPAR/id_05_20230523_162240.jpg,0
train,data/TAMPAR/id_23_20230523_172819.jpg,data/TAMPAR/id_11_20230523_191335.jpg,0
train,data/TAMPAR/id_23_20230524_100906.jpg,data/TAMPAR/id_24_20230524_100109.jpg,0
train,data/TAMPAR/id_23_20230524_102729.jpg,data/TAMPAR/id_19_20230523_191602.jpg,0
train,data/TAMPAR/id_23_20230524_103821.jpg,data/TAMPAR/id_29_20230523_191815.jpg,0
train,data/TAMPAR/id_29_20230523_185214.jpg,data/TAMPAR/id_29_20230524_104052.jpg,1
train,data/TAMPAR/id_29_20230523_171301.jpg,data/TAMPAR/id_29_20230523_171249.jpg,1
train,data/TAMPAR/id_29_20230523_171240.jpg,data/TAMPAR/id_29_20230524_104056.jpg,1
train,data/TAMPAR/id_29_20230523_191829.jpg,data/TAMPAR/id_29_20230523_185219.jpg,1
train,data/TAMPAR/id_29_20230523_185232.jpg,data/TAMPAR/id_29_20230523_185205.jpg,1
train,data/TAMPAR/id_29_20230523_185214.jpg,data/TAMPAR/id_05_20230523_155759.jpg,0
train,data/TAMPAR/id_29_20230523_191806.jpg,data/TAMPAR/id_15_20230524_101912.jpg,0
train,data/TAMPAR/id_29_20230523_185232.jpg,data/TAMPAR/id_16_20230524_104216.jpg,0
train,data/TAMPAR/id_29_20230524_100139.jpg,data/TAMPAR/id_01_20230523_162459.jpg,0
train,data/TAMPAR/id_29_20230524_100155.jpg,data/TAMPAR/id_26_20230523_172256.jpg,0
test,data/TAMPAR/id_19_20230523_190219.jpg,data/TAMPAR/id_19_20230523_191557.jpg,1
test,data/TAMPAR/id_19_20230524_100947.jpg,data/TAMPAR/id_19_20230524_103854.jpg,1
test,data/TAMPAR/id_19_20230524_102801.jpg,data/TAMPAR/id_19_20230524_100943.jpg,1
test,data/TAMPAR/id_19_20230523_191548.jpg,data/TAMPAR/id_19_20230524_103858.jpg,1
test,data/TAMPAR/id_19_20230523_172916.jpg,data/TAMPAR/id_19_20230524_103846.jpg,1
test,data/TAMPAR/id_19_20230523_172947.jpg,data/TAMPAR/id_17_20230523_190935.jpg,0
test,data/TAMPAR/id_19_20230524_102754.jpg,data/drive/id_503_IMG_20251024_172954204.jpg,0
test,data/TAMPAR/id_19_20230524_103916.jpg,data/TAMPAR/id_04_20230523_155614.jpg,0
test,data/TAMPAR/id_19_20230524_103849.jpg,data/drive/id_503_IMG_20251024_173110558.jpg,0
test,data/TAMPAR/id_19_20230523_190219.jpg,data/TAMPAR/id_22_20230523_185331.jpg,0
train,data/TAMPAR/id_11_20230523_171500.jpg,data/TAMPAR/id_11_20230524_102927.jpg,1
train,data/TAMPAR/id_11_20230523_185937.jpg,data/TAMPAR/id_11_20230524_102931.jpg,1
train,data/TAMPAR/id_11_20230523_191340.jpg,data/TAMPAR/id_11_20230523_171443.jpg,1
train,data/TAMPAR/id_11_20230524_101048.jpg,data/TAMPAR/id_11_20230523_185930.jpg,1
train,data/TAMPAR/id_11_20230523_185937.jpg,data/TAMPAR/id_11_20230524_104434.jpg,1
train,data/TAMPAR/id_11_20230524_104439.jpg,data/TAMPAR/id_04_20230523_160745.jpg,0
train,data/TAMPAR/id_11_20230523_191340.jpg,data/drive/id_106_IMG_20251020_141630_BURST15.jpg,0
train,data/TAMPAR/id_11_20230524_102952.jpg,data/TAMPAR/id_20_20230524_105155.jpg,0
train,data/TAMPAR/id_11_20230524_102959.jpg,data/drive/id_115_IMG_20240904_184145_453.jpg,0
train,data/TAMPAR/id_11_20230524_102931.jpg,data/drive/id_103_IMG_20251017_145038(1).jpg,0
train,data/TAMPAR/id_13_20230523_191733.jpg,data/TAMPAR/id_13_20230523_172000.jpg,1
train,data/TAMPAR/id_13_20230523_185300.jpg,data/TAMPAR/id_13_20230523_185242.jpg,1
train,data/TAMPAR/id_13_20230523_171952.jpg,data/TAMPAR/id_13_20230524_103722.jpg,1
train,data/TAMPAR/id_13_20230523_172004.jpg,data/TAMPAR/id_13_20230524_103725.jpg,1
train,data/TAMPAR/id_13_20230523_191746.jpg,data/TAMPAR/id_13_20230524_102411.jpg,1
train,data/TAMPAR/id_13_20230523_191736.jpg,data/TAMPAR/id_22_20230524_104140.jpg,0
train,data/TAMPAR/id_13_20230523_172012.jpg,data/drive/id_103_IMG_20251017_145027(1).jpg,0
train,data/TAMPAR/id_13_20230524_102420.jpg,data/drive/id_503_IMG_20251024_173125090.jpg,0
train,data/TAMPAR/id_13_20230524_102415.jpg,data/drive/id_503_IMG_20251024_173232220.jpg,0
train,data/TAMPAR/id_13_20230523_191746.jpg,data/TAMPAR/id_06_20230523_162731.jpg,0
test,data/TAMPAR/id_05_20230523_162219.jpg,data/TAMPAR/id_05_20230523_141408.jpg,1
test,data/TAMPAR/id_05_20230523_155827.jpg,data/TAMPAR/id_05_20230523_155748.jpg,1
test,data/TAMPAR/id_05_20230523_162219.jpg,data/TAMPAR/id_05_20230523_160624.jpg,1
test,data/TAMPAR/id_05_20230523_155804.jpg,data/TAMPAR/id_05_20230523_162240.jpg,1
test,data/TAMPAR/id_05_20230523_141414.jpg,data/TAMPAR/id_05_20230523_162302.jpg,1
test,data/TAMPAR/id_05_20230523_141434.jpg,data/TAMPAR/id_20_20230524_100701.jpg,0
test,data/TAMPAR/id_05_20230523_160624.jpg,data/TAMPAR/id_14_20230524_101945.jpg,0
test,data/TAMPAR/id_05_20230523_162236.jpg,data/TAMPAR/id_15_20230524_101912.jpg,0
test,data/TAMPAR/id_05_20230523_162229.jpg,data/drive/id_503_IMG_20251024_173239486.jpg,0
test,data/TAMPAR/id_05_20230523_160628.jpg,data/TAMPAR/id_26_20230524_101134.jpg,0
train,data/TAMPAR/id_16_20230523_185737.jpg,data/TAMPAR/id_16_20230523_191411.jpg,1
train,data/TAMPAR/id_16_20230523_185737.jpg,data/TAMPAR/id_16_20230524_104233.jpg,1
train,data/TAMPAR/id_16_20230524_100632.jpg,data/TAMPAR/id_16_20230523_172049.jpg,1
train,data/TAMPAR/id_16_20230523_185722.jpg,data/TAMPAR/id_16_20230523_172056.jpg,1
train,data/TAMPAR/id_16_20230523_172052.jpg,data/TAMPAR/id_16_20230524_104223.jpg,1
train,data/TAMPAR/id_16_20230523_172046.jpg,data/TAMPAR/id_12_20230523_191111.jpg,0
train,data/TAMPAR/id_16_20230524_101633.jpg,data/TAMPAR/id_04_20230523_155553.jpg,0
train,data/TAMPAR/id_16_20230524_100625.jpg,data/TAMPAR/id_15_20230523_171921.jpg,0
train,data/TAMPAR/id_16_20230523_191411.jpg,data/drive/id_103_IMG_20251017_145003.jpg,0
train,data/TAMPAR/id_16_20230523_172113.jpg,data/TAMPAR/id_00_20230523_160510.jpg,0
train,data/TAMPAR/id_20_20230524_100733.jpg,data/TAMPAR/id_20_20230523_185855.jpg,1
train,data/TAMPAR/id_20_20230524_102620.jpg,data/TAMPAR/id_20_20230524_105131.jpg,1
train,data/TAMPAR/id_20_20230523_172400.jpg,data/TAMPAR/id_20_20230524_100710.jpg,1
train,data/TAMPAR/id_20_20230524_100720.jpg,data/TAMPAR/id_20_20230523_185847.jpg,1
train,data/TAMPAR/id_20_20230523_185903.jpg,data/TAMPAR/id_20_20230523_172356.jpg,1
train,data/TAMPAR/id_20_20230523_172411.jpg,data/TAMPAR/id_15_20230523_190734.jpg,0
train,data/TAMPAR/id_20_20230523_172425.jpg,data/TAMPAR/id_14_20230524_105101.jpg,0
train,data/TAMPAR/id_20_20230524_105143.jpg,data/drive/id_502_IMG_20251025_183338742.jpg,0
train,data/TAMPAR/id_20_20230523_191508.jpg,data/TAMPAR/id_16_20230524_104241.jpg,0
train,data/TAMPAR/id_20_20230523_185912.jpg,data/TAMPAR/id_25_20230524_102044.jpg,0
train,data/TAMPAR/id_26_20230523_191255.jpg,data/TAMPAR/id_26_20230524_102843.jpg,1
train,data/TAMPAR/id_26_20230524_101114.jpg,data/TAMPAR/id_26_20230523_172256.jpg,1
train,data/TAMPAR/id_26_20230523_172252.jpg,data/TAMPAR/id_26_20230524_104346.jpg,1
train,data/TAMPAR/id_26_20230524_102912.jpg,data/TAMPAR/id_26_20230523_172245.jpg,1
train,data/TAMPAR/id_26_20230523_172250.jpg,data/TAMPAR/id_26_20230523_191303.jpg,1
train,data/TAMPAR/id_26_20230524_102900.jpg,data/TAMPAR/id_03_20230523_162905.jpg,0
train,data/TAMPAR/id_26_20230524_101119.jpg,data/TAMPAR/id_06_20230523_141659.jpg,0
train,data/TAMPAR/id_26_20230523_172238.jpg,data/drive/id_503_IMG_20251024_173255607.jpg,0
train,data/TAMPAR/id_26_20230523_172252.jpg,data/TAMPAR/id_08_20230523_160332.jpg,0
train,data/TAMPAR/id_26_20230524_104346.jpg,data/drive/id_501_IMG_3893.jpg,0
train,data/TAMPAR/id_07_20230523_162523.jpg,data/TAMPAR/id_07_20230523_155521.jpg,1
train,data/TAMPAR/id_07_20230523_162538.jpg,data/TAMPAR/id_07_20230523_160832.jpg,1
train,data/TAMPAR/id_07_20230523_162526.jpg,data/TAMPAR/id_07_20230523_160810.jpg,1
train,data/TAMPAR/id_07_20230523_162535.jpg,data/TAMPAR/id_07_20230523_141604.jpg,1
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_07_20230523_162535.jpg,1
train,data/TAMPAR/id_07_20230523_141614.jpg,data/drive/id_110_media-1724403493628-Aug_22_2024_11_21.jpg,0
train,data/TAMPAR/id_07_20230523_155527.jpg,data/TAMPAR/id_28_20230523_190019.jpg,0
train,data/TAMPAR/id_07_20230523_141624.jpg,data/TAMPAR/id_12_20230524_102110.jpg,0
train,data/TAMPAR/id_07_20230523_162519.jpg,data/TAMPAR/id_15_20230524_104326.jpg,0
train,data/TAMPAR/id_07_20230523_155521.jpg,data/TAMPAR/id_21_20230523_185008.jpg,0
train,data/TAMPAR/id_09_20230523_160854.jpg,data/TAMPAR/id_09_20230523_155447.jpg,1
train,data/TAMPAR/id_09_20230523_162811.jpg,data/TAMPAR/id_09_20230523_155447.jpg,1
train,data/TAMPAR/id_09_20230523_162807.jpg,data/TAMPAR/id_09_20230523_141332.jpg,1
train,data/TAMPAR/id_09_20230523_155447.jpg,data/TAMPAR/id_09_20230523_155432.jpg,1
train,data/TAMPAR/id_09_20230523_162743.jpg,data/TAMPAR/id_09_20230523_155447.jpg,1
train,data/TAMPAR/id_09_20230523_160846.jpg,data/TAMPAR/id_01_20230516_142647.jpg,0
train,data/TAMPAR/id_09_20230523_141332.jpg,data/drive/id_103_IMG_20251017_145012.jpg,0
train,data/TAMPAR/id_09_20230523_155432.jpg,data/TAMPAR/id_05_20230523_160628.jpg,0
train,data/TAMPAR/id_09_20230523_162748.jpg,data/TAMPAR/id_25_20230523_172614.jpg,0
train,data/TAMPAR/id_09_20230523_162748.jpg,data/TAMPAR/id_17_20230523_185149.jpg,0
train,data/TAMPAR/id_17_20230523_185137.jpg,data/TAMPAR/id_17_20230524_102226.jpg,1
train,data/TAMPAR/id_17_20230524_102239.jpg,data/TAMPAR/id_17_20230524_095800.jpg,1
train,data/TAMPAR/id_17_20230523_185134.jpg,data/TAMPAR/id_17_20230524_104039.jpg,1
train,data/TAMPAR/id_17_20230523_190946.jpg,data/TAMPAR/id_17_20230523_185157.jpg,1
train,data/TAMPAR/id_17_20230523_190926.jpg,data/TAMPAR/id_17_20230523_171412.jpg,1
train,data/TAMPAR/id_17_20230524_104018.jpg,data/TAMPAR/id_05_20230523_141358.jpg,0
train,data/TAMPAR/id_17_20230524_104039.jpg,data/drive/id_106_IMG_20251020_141617_BURST4.jpg,0
train,data/TAMPAR/id_17_20230524_104018.jpg,data/drive/id_502_IMG_20251025_183452159.jpg,0
train,data/TAMPAR/id_17_20230524_104042.jpg,data/TAMPAR/id_01_20230516_142046.jpg,0
train,data/TAMPAR/id_17_20230524_104022.jpg,data/TAMPAR/id_13_20230524_102407.jpg,0
train,data/TAMPAR/id_06_20230523_160243.jpg,data/TAMPAR/id_06_20230523_162721.jpg,1
train,data/TAMPAR/id_06_20230523_141659.jpg,data/TAMPAR/id_06_20230523_162724.jpg,1
train,data/TAMPAR/id_06_20230523_141649.jpg,data/TAMPAR/id_06_20230523_141659.jpg,1
train,data/TAMPAR/id_06_20230523_141653.jpg,data/TAMPAR/id_06_20230523_155318.jpg,1
train,data/TAMPAR/id_06_20230523_160249.jpg,data/TAMPAR/id_06_20230523_160253.jpg,1
train,data/TAMPAR/id_06_20230523_160308.jpg,data/TAMPAR/id_26_20230523_172241.jpg,0
train,data/TAMPAR/id_06_20230523_141719.jpg,data/drive/id_103_IMG_20251017_144919.jpg,0
train,data/TAMPAR/id_06_20230523_160253.jpg,data/TAMPAR/id_15_20230524_095948.jpg,0
train,data/TAMPAR/id_06_20230523_155323.jpg,data/TAMPAR/id_14_20230524_101952.jpg,0
train,data/TAMPAR/id_06_20230523_141719.jpg,data/TAMPAR/id_26_20230523_172256.jpg,0
test,data/TAMPAR/id_03_20230523_160701.jpg,data/TAMPAR/id_03_20230523_141800.jpg,1
test,data/TAMPAR/id_03_20230523_155646.jpg,data/TAMPAR/id_03_20230523_160646.jpg,1
test,data/TAMPAR/id_03_20230523_141749.jpg,data/TAMPAR/id_03_20230523_155655.jpg,1
test,data/TAMPAR/id_03_20230523_160701.jpg,data/TAMPAR/id_03_20230523_141809.jpg,1
test,data/TAMPAR/id_03_20230523_141809.jpg,data/TAMPAR/id_03_20230523_155640.jpg,1
test,data/TAMPAR/id_03_20230523_162905.jpg,data/TAMPAR/id_12_20230524_102116.jpg,0
test,data/TAMPAR/id_03_20230523_162905.jpg,data/TAMPAR/id_15_20230523_171914.jpg,0
test,data/TAMPAR/id_03_20230523_155728.jpg,data/drive/id_503_IMG_20251024_172944153.jpg,0
test,data/TAMPAR/id_03_20230523_141739.jpg,data/TAMPAR/id_07_20230523_160810.jpg,0
test,data/TAMPAR/id_03_20230523_160710.jpg,data/TAMPAR/id_10_20230523_185517.jpg,0
train,data/TAMPAR/id_27_20230523_190651.jpg,data/TAMPAR/id_27_20230523_185115.jpg,1
train,data/TAMPAR/id_27_20230523_185115.jpg,data/TAMPAR/id_27_20230524_102330.jpg,1
train,data/TAMPAR/id_27_20230524_103937.jpg,data/TAMPAR/id_27_20230523_185115.jpg,1
train,data/TAMPAR/id_27_20230524_102339.jpg,data/TAMPAR/id_27_20230523_190651.jpg,1
train,data/TAMPAR/id_27_20230524_102339.jpg,data/TAMPAR/id_27_20230523_172649.jpg,1
train,data/TAMPAR/id_27_20230524_103958.jpg,data/TAMPAR/id_19_20230523_190158.jpg,0
train,data/TAMPAR/id_27_20230523_185111.jpg,data/TAMPAR/id_13_20230523_185255.jpg,0
train,data/TAMPAR/id_27_20230524_104006.jpg,data/TAMPAR/id_24_20230523_171644.jpg,0
train,data/TAMPAR/id_27_20230524_100035.jpg,data/TAMPAR/id_20_20230524_100724.jpg,0
train,data/TAMPAR/id_27_20230523_172711.jpg,data/TAMPAR/id_20_20230524_102640.jpg,0
train,data/TAMPAR/id_04_20230523_141212.jpg,data/TAMPAR/id_04_20230523_160750.jpg,1
train,data/TAMPAR/id_04_20230523_160725.jpg,data/TAMPAR/id_04_20230523_141212.jpg,1
train,data/TAMPAR/id_04_20230523_155605.jpg,data/TAMPAR/id_04_20230523_141212.jpg,1
train,data/TAMPAR/id_04_20230523_160734.jpg,data/TAMPAR/id_04_20230523_162630.jpg,1
train,data/TAMPAR/id_04_20230523_160738.jpg,data/TAMPAR/id_04_20230523_155614.jpg,1
train,data/TAMPAR/id_04_20230523_160725.jpg,data/TAMPAR/id_16_20230524_100618.jpg,0
train,data/TAMPAR/id_04_20230523_162630.jpg,data/TAMPAR/id_15_20230523_171906.jpg,0
train,data/TAMPAR/id_04_20230523_160728.jpg,data/TAMPAR/id_28_20230523_190031.jpg,0
train,data/TAMPAR/id_04_20230523_160734.jpg,data/TAMPAR/id_20_20230523_172356.jpg,0
train,data/TAMPAR/id_04_20230523_155551.jpg,data/drive/id_103_IMG_20251017_145037.jpg,0
train,data/TAMPAR/id_25_20230524_100554.jpg,data/TAMPAR/id_25_20230524_100537.jpg,1
train,data/TAMPAR/id_25_20230524_104620.jpg,data/TAMPAR/id_25_20230523_185650.jpg,1
train,data/TAMPAR/id_25_20230523_172621.jpg,data/TAMPAR/id_25_20230523_191911.jpg,1
train,data/TAMPAR/id_25_20230524_102051.jpg,data/TAMPAR/id_25_20230524_104627.jpg,1
train,data/TAMPAR/id_25_20230524_102044.jpg,data/TAMPAR/id_25_20230524_100544.jpg,1
train,data/TAMPAR/id_25_20230524_104646.jpg,data/drive/id_106_IMG_20251020_141630_BURST19.jpg,0
train,data/TAMPAR/id_25_20230524_102024.jpg,data/TAMPAR/id_00_20230512_102328.jpg,0
train,data/TAMPAR/id_25_20230523_185701.jpg,data/drive/id_106_IMG_20251020_141624_BURST12.jpg,0
train,data/TAMPAR/id_25_20230523_172605.jpg,data/TAMPAR/id_21_20230523_171822.jpg,0
train,data/TAMPAR/id_25_20230523_185647.jpg,data/TAMPAR/id_14_20230524_100420.jpg,0
train,data/TAMPAR/id_10_20230523_185521.jpg,data/TAMPAR/id_10_20230524_104524.jpg,1
train,data/TAMPAR/id_10_20230524_102457.jpg,data/TAMPAR/id_10_20230524_100239.jpg,1
train,data/TAMPAR/id_10_20230524_102519.jpg,data/TAMPAR/id_10_20230524_104504.jpg,1
train,data/TAMPAR/id_10_20230524_100257.jpg,data/TAMPAR/id_10_20230524_100232.jpg,1
train,data/TAMPAR/id_10_20230524_104508.jpg,data/TAMPAR/id_10_20230524_102523.jpg,1
train,data/TAMPAR/id_10_20230523_172754.jpg,data/TAMPAR/id_24_20230524_104706.jpg,0
train,data/TAMPAR/id_10_20230524_102515.jpg,data/TAMPAR/id_17_20230523_185137.jpg,0
train,data/TAMPAR/id_10_20230523_192014.jpg,data/TAMPAR/id_05_20230523_155804.jpg,0
train,data/TAMPAR/id_10_20230524_102523.jpg,data/TAMPAR/id_05_20230523_160604.jpg,0
train,data/TAMPAR/id_10_20230523_192010.jpg,data/drive/id_106_IMG_20251020_141624_BURST19.jpg,0
train,data/TAMPAR/id_28_20230523_190016.jpg,data/TAMPAR/id_28_20230523_190622.jpg,1
train,data/TAMPAR/id_28_20230523_172209.jpg,data/TAMPAR/id_28_20230523_172148.jpg,1
train,data/TAMPAR/id_28_20230524_102156.jpg,data/TAMPAR/id_28_20230523_172201.jpg,1
train,data/TAMPAR/id_28_20230524_105020.jpg,data/TAMPAR/id_28_20230523_190619.jpg,1
train,data/TAMPAR/id_28_20230523_190634.jpg,data/TAMPAR/id_28_20230524_102206.jpg,1
train,data/TAMPAR/id_28_20230524_102156.jpg,data/TAMPAR/id_01_20230523_162456.jpg,0
train,data/TAMPAR/id_28_20230523_190629.jpg,data/TAMPAR/id_16_20230523_191411.jpg,0
train,data/TAMPAR/id_28_20230523_190622.jpg,data/drive/id_107_PXL_20251027_125728042.jpg,0
train,data/TAMPAR/id_28_20230524_105027.jpg,data/drive/id_107_PXL_20251027_125708485.jpg,0
train,data/TAMPAR/id_28_20230523_172209.jpg,data/TAMPAR/id_00_20230516_141314.jpg,0
train,data/TAMPAR/id_00_20230512_102251.jpg,data/TAMPAR/id_00_20230512_102318.jpg,1
train,data/TAMPAR/id_00_20230512_102406.jpg,data/TAMPAR/id_00_20230516_141314.jpg,1
train,data/TAMPAR/id_00_20230516_141332.jpg,data/TAMPAR/id_00_20230512_102318.jpg,1
train,data/TAMPAR/id_00_20230523_155111.jpg,data/TAMPAR/id_00_20230523_162403.jpg,1
train,data/TAMPAR/id_00_20230512_102328.jpg,data/TAMPAR/id_00_20230523_160533.jpg,1
train,data/TAMPAR/id_00_20230523_155059.jpg,data/TAMPAR/id_28_20230523_172141.jpg,0
train,data/TAMPAR/id_00_20230523_162408.jpg,data/drive/id_501_IMG_3888.jpg,0
train,data/TAMPAR/id_00_20230523_160526.jpg,data/TAMPAR/id_13_20230524_103722.jpg,0
train,data/TAMPAR/id_00_20230512_102342.jpg,data/TAMPAR/id_22_20230523_172322.jpg,0
train,data/TAMPAR/id_00_20230516_141401.jpg,data/TAMPAR/id_14_20230524_105109.jpg,0
train,data/TAMPAR/id_18_20230524_095906.jpg,data/TAMPAR/id_18_20230524_095910.jpg,1
train,data/TAMPAR/id_18_20230523_171749.jpg,data/TAMPAR/id_18_20230523_191020.jpg,1
train,data/TAMPAR/id_18_20230524_104603.jpg,data/TAMPAR/id_18_20230524_095848.jpg,1
train,data/TAMPAR/id_18_20230524_095906.jpg,data/TAMPAR/id_18_20230523_191042.jpg,1
train,data/TAMPAR/id_18_20230524_104609.jpg,data/TAMPAR/id_18_20230523_171722.jpg,1
train,data/TAMPAR/id_18_20230523_185623.jpg,data/drive/id_503_IMG_20251024_173110558.jpg,0
train,data/TAMPAR/id_18_20230523_185632.jpg,data/TAMPAR/id_24_20230523_171641.jpg,0
train,data/TAMPAR/id_18_20230524_101831.jpg,data/TAMPAR/id_28_20230523_190034.jpg,0
train,data/TAMPAR/id_18_20230524_101831.jpg,data/TAMPAR/id_09_20230523_141315.jpg,0
train,data/TAMPAR/id_18_20230523_171725.jpg,data/TAMPAR/id_17_20230524_102229.jpg,0
train,data/TAMPAR/id_08_20230523_155352.jpg,data/TAMPAR/id_08_20230523_160323.jpg,1
train,data/TAMPAR/id_08_20230523_160316.jpg,data/TAMPAR/id_08_20230523_155340.jpg,1
train,data/TAMPAR/id_08_20230523_141157.jpg,data/TAMPAR/id_08_20230523_155352.jpg,1
train,data/TAMPAR/id_08_20230523_155346.jpg,data/TAMPAR/id_08_20230523_160332.jpg,1
train,data/TAMPAR/id_08_20230523_160341.jpg,data/TAMPAR/id_08_20230523_155333.jpg,1
train,data/TAMPAR/id_08_20230523_141148.jpg,data/TAMPAR/id_16_20230524_100622.jpg,0
train,data/TAMPAR/id_08_20230523_141122.jpg,data/TAMPAR/id_03_20230523_155726.jpg,0
train,data/TAMPAR/id_08_20230523_160341.jpg,data/TAMPAR/id_29_20230524_101708.jpg,0
train,data/TAMPAR/id_08_20230523_160332.jpg,data/TAMPAR/id_11_20230524_101027.jpg,0
train,data/TAMPAR/id_08_20230523_155333.jpg,data/TAMPAR/id_14_20230524_100423.jpg,0
train,data/TAMPAR/id_22_20230523_172313.jpg,data/TAMPAR/id_22_20230523_190823.jpg,1
train,data/TAMPAR/id_22_20230524_102303.jpg,data/TAMPAR/id_22_20230524_104202.jpg,1
train,data/TAMPAR/id_22_20230524_102255.jpg,data/TAMPAR/id_22_20230524_100454.jpg,1
train,data/TAMPAR/id_22_20230524_100519.jpg,data/TAMPAR/id_22_20230524_100500.jpg,1
train,data/TAMPAR/id_22_20230524_102303.jpg,data/TAMPAR/id_22_20230524_104148.jpg,1
train,data/TAMPAR/id_22_20230524_102307.jpg,data/TAMPAR/id_09_20230523_141301.jpg,0
train,data/TAMPAR/id_22_20230523_172322.jpg,data/drive/id_100_20251105_165639.jpg,0
train,data/TAMPAR/id_22_20230523_185335.jpg,data/TAMPAR/id_23_20230524_103800.jpg,0
train,data/TAMPAR/id_22_20230523_172319.jpg,data/drive/id_122_IMG_0708.jpg,0
train,data/TAMPAR/id_22_20230523_190806.jpg,data/drive/id_502_IMG_20251025_183535182.jpg,0
test,data/TAMPAR/id_15_20230524_101855.jpg,data/TAMPAR/id_15_20230524_101921.jpg,1
test,data/TAMPAR/id_15_20230523_171921.jpg,data/TAMPAR/id_15_20230524_104308.jpg,1
test,data/TAMPAR/id_15_20230523_190726.jpg,data/TAMPAR/id_15_20230524_101855.jpg,1
test,data/TAMPAR/id_15_20230523_171921.jpg,data/TAMPAR/id_15_20230524_095932.jpg,1
test,data/TAMPAR/id_15_20230523_185440.jpg,data/TAMPAR/id_15_20230523_171934.jpg,1
test,data/TAMPAR/id_15_20230523_190740.jpg,data/TAMPAR/id_03_20230523_155707.jpg,0
test,data/TAMPAR/id_15_20230523_190748.jpg,data/TAMPAR/id_10_20230523_172730.jpg,0
test,data/TAMPAR/id_15_20230524_095928.jpg,data/TAMPAR/id_00_20230512_102302.jpg,0
test,data/TAMPAR/id_15_20230523_190729.jpg,data/TAMPAR/id_12_20230523_171607.jpg,0
test,data/TAMPAR/id_15_20230523_185428.jpg,data/TAMPAR/id_17_20230523_185134.jpg,0
