image_path,label,split,ocr_text,ocr_confidence
data/TAMPAR/id_00_20230523_162419.jpg,id_00,gallery,45 78 88 83 0 'M//// 1/eem /Z 1mmm1mmi 7//////1///iiiim SN4R 368 A8ke< ` 74re-QrsR_Nnet 3esse  Contacy uta oet`,0.12765290307818217
data/TAMPAR/id_00_20230516_141303.jpg,id_00,gallery,"6es8559516 826672155.3,5788-4529 Haq nN TSveNO oenuos -84 -ete -` 7008-",0.18453616765966113
data/TAMPAR/id_00_20230523_162414.jpg,id_00,gallery, 8 1 ) L JNARL ~srs  oetnalcnal Ws6ss6e6s 2824ker  Contracl tumloer- 213 74r- ERTIFC THIS  NGLEWALL xbg 1,0.26408355851746257
data/TAMPAR/id_00_20230523_155111.jpg,id_00,query,0 adW 82 0 8 8 L 6 O Ahoina d IVKa ONis 4cilyzi Sihi 34v2l41eD Rolonu ONB 13 2E? 1? 1,0.27965072671202434
data/TAMPAR/id_00_20230516_141332.jpg,id_00,query,CEF 5 61 148 1 6 1 0 J L DATE JJ(^ LiNe/,0.24909331221808556
data/TAMPAR/id_00_20230516_141341.jpg,id_00,query,4 82 0 RTIFIcAre @ DE U4r Lee 2oo Couec  tro e7 @AcKaGI 0 ThiS 6 SINGLEWALL BOXMEET: 0,0.32173049901330264
data/TAMPAR/id_00_20230516_141309.jpg,id_00,query,VNEZ 8 8 0 5 Xoa 4 evnzo 86 588 T7VM3  SIHI T7oNIS 511L422 8868858544  (sn RoDs Reqwnn tsveN( 33e8 4 Dento? er8 ~008,0.34719039200709984
data/TAMPAR/id_00_20230523_162359.jpg,id_00,query,73 86 4 0 8258558515e850781 Neu 57388 - trveNC Pexuo? 4538. % {Ste,0.13649710980215116
data/TAMPAR/id_00_20230512_102353.jpg,id_00,query,. 6    ' 3 =,0.15863813719904576
data/TAMPAR/id_00_20230512_102318.jpg,id_00,query,0; 9 228747 trvei|,0.09992051690244141
data/TAMPAR/id_00_20230512_102428.jpg,id_00,query,37 NWarL 24e-Ose5(international ~s65s656s 3924ktor US) Contracl Number: ~roo- 213  This . SINGLEWAL  1,0.23689388848591952
data/TAMPAR/id_00_20230523_160543.jpg,id_00,query,3 736 0' 1 AJW74r| tonan 3s888888 R824kor ` -Oseslaer onuac tumbet. 'Coo 7 A YGeRtiFic ThiS SINGLEWAL eahek Xkg,0.27887697352424534
data/TAMPAR/id_00_20230523_155133.jpg,id_00,query,"3 0 LO G8` 82 &P 8 UN3481 2106: 8 Co1t , Maxri 184ss59 Iua 5 omnen A LINE/OATC 4746c GW 20511 28 FiSN  02270 ` REV 15820 CHINA ORIGIN COUNTRY ( 9 1 1 1 J",0.38335970745263437
data/TAMPAR/id_00_20230523_160547.jpg,id_00,query,3= Tx 5 84 CN3481 772 ) 0 | 0 1,0.24869573764022157
data/TAMPAR/id_00_20230523_155115.jpg,id_00,query,0 8482 8 3 8 xog IwnX N 088  6x1> INHAZ 8e4D Aelhlal 3 ( T7vM37 4H91:_ SIHL 770 ZINIS  092 222 822*5y KrVrle Ses,0.27006240068117876
data/TAMPAR/id_00_20230523_162403.jpg,id_00,query,"6 Na 0 088 1 9 1 Xkg 1B71? 8e257 7675378282"" trveNe Gunn ` Ss Pergc",0.3802760883089999
data/TAMPAR/id_00_20230516_141401.jpg,id_00,query,3 788 nXO UJNb4r) Jonah 632302428836388 3ez4ker ` Convac Nunder_ roo 7ar -813- ',0.23323337269908753
data/TAMPAR/id_00_20230516_141314.jpg,id_00,query,"0 Ln? 8 { 386 0 1 1 1 0 1 1 6e5esse511  8eu67e55 ,822 - (n Gequnn LSvENA 35e4u03 ete- ""083{ `",0.2602064964069969
data/TAMPAR/id_00_20230512_102417.jpg,id_00,query,Xi Aets S endi Fo 4 R S O S Kan  : Ke,0.03771096084290625
data/TAMPAR/id_00_20230512_102328.jpg,id_00,query,0 alel NESZ 44ye)) pxe IEF? 0 V,0.2668576984677099
data/TAMPAR/id_00_20230523_160526.jpg,id_00,query,"0 9 9 4 | 4 1 72> 4227314, ZBFEN 1 0  0",0.2593105926985627
data/TAMPAR/id_00_20230523_160538.jpg,id_00,query,"3 8 V UNb4B/ 222222 Dur:, ",0.18131319386794228
data/TAMPAR/id_00_20230516_141419.jpg,id_00,query,73 3 0- A 0 07 70 UN3481 # Tox Mars 4644 Ma4SS69 LIN/OATL 3o511 Rev BfisN 2T0 CHINA ORIGIN COUNTR ( OF 9 0 L 1 J,0.27470297623995454
data/TAMPAR/id_01_20230523_155243.jpg,id_01,gallery,"102 Of C 1a to U 0 merca part 41400F mrcier MU Einkauf ISC bbaozeysgkm 7613 Karisruhe Neu Informatik Str. 10 _ GLS: People L ~zS CCS 1 1 8 "" 6 8A14Q 63185,64 Jo Hba",0.39124017898572416
data/TAMPAR/id_01_20230516_142129.jpg,id_01,gallery,23 630 Q 3 'u ~Oo _ m 10_ Iq mercateo por c Unite Bercateo part of & Unite 1 QefCa part = Elpkai ' Tec 0 Intot armalik teercats Un Or . part= 1 Gls Us 1,0.43175975906515607
data/TAMPAR/id_01_20230523_162449.jpg,id_01,gallery,"Y5_ 38624 36 0 39 Xo 849 3o 3 ""575 VL ~0L milelioivi aumsjey wrifszRA ] '007 3 ""nen; EL9E Inexu!z jojejlu8z hpd eJJeW | 1 NS  # A> V 6 Ztsn3z K Ze V 1 ai 0 0 5%g eze2 36356 A pa 430",0.22846230627650377
data/TAMPAR/id_01_20230516_142710.jpg,id_01,gallery,3 0 3 % 9 7 9 0 6 ' 6 1 V 1 ercated /o1t € rof Unife  SAK 03n@ 31 mercateo part of Unite  8 1 ( ( 0,0.44097532437559267
data/TAMPAR/id_01_20230523_160437.jpg,id_01,gallery,"58624 0 7o xo 849 30 ""'575 VL ~0L miielujoiui 'JS- aumsijey wrfiozDRA nan _ 6494 Inexuiz 4O joiejiuoz upd e3jeW 1 0 4 SC L9 ^ S V A3r 4 Ctlnena3z K Zr 1 ai 0 0 "" ezezipa 37035 08@",0.31286622542304765
data/TAMPAR/id_01_20230523_155229.jpg,id_01,gallery,2 02 l Fil A_1a Gs. 3zn lanetute K Gerce Yt- of part Csacy Yp Igs 38k884 22 3z272 7/4/7 Baun 8 S J3a@3]3 @ JO u4pd 1,0.2911442987012051
data/TAMPAR/id_01_20230523_160443.jpg,id_01,gallery,"92 0 38 87 Jn 1  7 6 1 { {MEL merca part of nfraler Einkauf  ""HBBG 6zeglgum Karisruhe #eu Informatik 1 | L # Prymiing GLS: 1 Z7S {S 9 8 1 4 ( 0 84A0 0 Bwun P825,63 18 Y 7a",0.35612385144624364
data/TAMPAR/id_01_20230516_142029.jpg,id_01,gallery,"4 9 3 C 8 7  8 6 merca part _ lei Einkaut , ""8362 Karisruhe ""Neu- 7o4"" 1 Informatik 10 - 6 | CNoano /o WDO ~Orrvo) 6 Dajezz GLS: 341  9 ( ~io& ) o31ed,21 9 | 7o 31un C 6",0.3931231251671863
data/TAMPAR/id_01_20230523_162452.jpg,id_01,gallery,3 io 88 48 > 4e8 ~E 4 010 3 upd rJjau 1 4osb0eziz aymshiex oleiua7 1 5)e nan wkrrs_8ei S73 O1dozd intxuig vi_01 wileuaoqui X J 1  L00/loo 1 .. 1007  5 L A8 6 2722 Sa 477852 74 7s 05727 8304?,0.2792637679555737
data/TAMPAR/id_01_20230516_142727.jpg,id_01,gallery,"2 Qp Q 8 0 0_ Iq 8 f Ur ; 28048 72G2 27227 24W6UZEGIE Qfrt cateo Unite QstC 001/001 part S aler - Eirkaul "" 4 Y Kanstate AInformalik tgercate of Uns part 1 CLs_",0.3647268483037141
data/TAMPAR/id_01_20230516_142107.jpg,id_01,gallery,L 3 2 9 5 2 1 Kstcalrn Qor <k Unte eteo Unite 20 Mercatec ite Untte part 6 1 1 0 1 1 0 217 Lunicu 1,0.42908426286318363
data/TAMPAR/id_01_20230516_142647.jpg,id_01,gallery,"1 0 188 ~ E 5 upd rjal 1 aumshex ed lieaue 93 SnaN Jaksi mdosd ( 1 Inexuia VI_ 01 Xlieu}0u[ V 3  Loo/loo 3 01u 1 92520 ""00*2 - 32057/2ED/ 0 L 6 515zzngm12 7J4 L3TZ J9 0a482 Oun",0.39771472417761605
data/TAMPAR/id_01_20230523_155225.jpg,id_01,gallery,"62 7932 8 73 7< merca part o/ nrler Einkauf HBezeoyr""  Karisruhe Neu Informatik 10 - remrgun 2p,DpDE 23pezZZ  GLS: Parcels - TS People 6 S 9 7/D0 6 0712722/ 9 8AC 0  31un 1C Z@a Y",0.3832224025137898
data/TAMPAR/id_01_20230516_142039.jpg,id_01,gallery,"3 3 3 T upd rJjal 10 6 sojued 1 aqmshex S75 Oidozd Jeieiua SnaN_ sknna ' inexuig h VL_01 Xiielaoiui L Loo/loo 1 3 04u '002 3 7iDZ 08422/21 6 7o 1 3HU/7 ""0 6 03185,81 Jpd J9 8JUn",0.2960479391284196
data/TAMPAR/id_01_20230516_142123.jpg,id_01,gallery,8 0 Nf Nercaka port cUnt Metcated Urtte 2 8 6 6 8 ateo Unite te 0 8,0.5627283354235552
data/TAMPAR/id_01_20230523_160434.jpg,id_01,gallery,"8 8 8 MTeeyE Wasn 10_14 Gls. unkatl N Karlstuhe (relet 776131 merca Ut DNThJS OxcypASC part 1 4/c7 3e1222 0 21//7 1  Sva N 3312313, 18 6 Zpa J 33LDEC",0.2858768717081957
data/TAMPAR/id_01_20230516_142720.jpg,id_01,gallery,"14 01 33 S ~as LSANeNgi Aroar Gec por?zs ID 1 1 1 Infarmatik 43292, finkaul, 10- - G4S: Merca 6 part SLSCNke 40 Xe 0 1",0.40727838027793806
data/TAMPAR/id_01_20230516_142704.jpg,id_01,gallery,'0 8  8 6 7 Kersed cor snite eteo Unite erczkec ite Unte part 6 0 8 ( Hod 86.69) 8 8,0.3720131261237673
data/TAMPAR/id_01_20230523_160430.jpg,id_01,gallery,"2 27 2 8 4 3 7 X 6 merca part < Einkaut, 1%486ze9xwum Karisruhe Informatik 10 - L 1 Qrimiming ZIDZ DejezQed I GLS: /o Z1un  0 9 ~d 1 031enj88 N 9 4  Jo Obun 6 Y",0.3897974890401368
data/TAMPAR/id_01_20230516_142046.jpg,id_01,query,"4 2> 0 515 PL ~OL sneijojui _ "" ueZE aunishey ~nen- inexui? 57862 'aie1] ejjaW zpd XSe SSC 1D 3J3e& 1 21//,2, 0 0 2 0 7O2 SA( `C 08727/24  0 2IL7 Za",0.32395578103829376
data/TAMPAR/id_01_20230516_142137.jpg,id_01,query,2- 8 S Ox 1 N 6 (mercateo part < Unite tercats Un part nercateo part Unite 1 2 0 1 32. 387 1 0,0.5312083618528053
data/TAMPAR/id_01_20230523_155234.jpg,id_01,query,"3c62 7 26 37 0 57D FL ~OL minelioiui "" u7l2zDa eunushjey inexuiz '8101082 J0 upd e3JaW XSF 0 0 Cx SStka137 0 ~e 1 a1 1 0 1 arezl "" 36035 pa 13@",0.22635610810633958
data/TAMPAR/id_01_20230516_142642.jpg,id_01,query,"27 8 7 6 @erca part - rles Einkaul HBez7YU"""" 1 Karisruhe Informatik 10 - kmnmtn Vo WOZ Depez24 GLs: 24/12 ~rS  DS 9 ZiOT o31enj21 , 9 ( 84ac 4C 0 0 31un 83e isq Z1a Y",0.3682775540007428
data/TAMPAR/id_01_20230523_155239.jpg,id_01,query,9 ~8a 9 5 ( Eaiai Ipd 22 aumielex Ririuc wkRrszyri nan_ ineuia 8 7321 G1cL YFISC 75 714o24 Q VI_01 Xlleu!0441 0 0r*u02 L00/400 4 1 04u 0r1s) iepuaSqV 1 1 00z ] 8q 10 037e5s0 u4pa 7727727/D= 72 1 0 05/27 83/1/7,0.27541194815242315
data/TAMPAR/id_01_20230516_142115.jpg,id_01,query,~S 5 8 2 8 0 1 0 me/cated /ort of Uhiie ~MAS 838 mercateo port  Urife  8 1 5 1,0.4210593892832719
data/TAMPAR/id_01_20230523_155255.jpg,id_01,query,"Ra ID U' I [ Kkea st ch Untt Nlster LaReL ZCLWieuZZg10 4roq8 mer"" Pal2a26 1 GL: 1 Merca of 6 part 6 ~8 0 3S 1",0.2847563775693122
data/TAMPAR/id_01_20230523_160440.jpg,id_01,query,"2 ~ 2 48 8 8- 8 4 ~ @Jjal upd 8943 sieiuez Bum4sh4e4 wkRRszhri Anan inexuia Eic J@ ZSC Soored 713 e1doad 5 vI_01 xtieuxoiu| "" ~epr7 N 01*u02  ( 100/100 01u  1 . 00 7 ` 8aun 33725,8@ 40 H4 0 03/27 83/2T",0.24589326623153335
data/TAMPAR/id_01_20230523_160447.jpg,id_01,query,2 & 0 9 3 5 6 0 Terelaes ckUnte ateo Unite part $ Ufrite 20 ercatec Unite part 6 8 6 0 Lnce te,0.4948706459421863
data/TAMPAR/id_01_20230516_142652.jpg,id_01,query,"80 9 0 0 {515 PL ~OL #ielnoiui _ ""uazzEr aun,shjey ~nan; inexui? IeJiL Jpd e3jaW JDZ Np 21/4/7/2 _ 32peze "" 0 <stnan7 9 "" ~3e 1 ai ZO8 8,27/24/ 0 3IL7 e8 Aca 3o0oy L",0.2562624777379577
data/TAMPAR/id_01_20230523_160451.jpg,id_01,query,y 0 9 9 1 9p 3 % ercatec port < *of Unite 8 Obe 8x mercateo part _ Unite D GLCM 0 8  1 0 6 1,0.4415246977537291
data/TAMPAR/id_01_20230523_162456.jpg,id_01,query,8 C9 8 19 0 Jo vl 1 Tsizy Ante ipO 2Ja' Mercated Unte part K ZiDZ ZejjaW 6 3227153 '9337 upd ~0L Miiblljoiui 8,0.36690195475203213
data/TAMPAR/id_01_20230516_142657.jpg,id_01,query,"AS 2 8 8 0 Qitt C1 G5 Unyal 0h Katletuhe alee 761) merca L - part LSASS> 1 ZD2/ 0 23,27/22 o 23u N Sc J9 0 738i ~C 6 22 854 9 BHUL",0.1963710549005125
data/TAMPAR/id_01_20230523_155249.jpg,id_01,query,8 2p 6 mercater Unte part ateo Unite 20 Uxite ercatec Unite part 0 4 1 ( RSC ) 0 0,0.4715488450836019
data/TAMPAR/id_01_20230523_162459.jpg,id_01,query,0 & K 6 0 Tercaten ~6f Urte ateo part s of Unite Urite m ercatec' Unite part 6 8  Ad 4,0.6280392677521878
data/TAMPAR/id_01_20230516_142051.jpg,id_01,query,"~ 8 0 3 8 N 2 Intotmalk _4 Gls: Wileye "" Uinkaul eu_ Karlstuhe ntraler 8ev merca LthaM Las`s part 1 ACS 7/02 N 2e,e2/2 2LO ,2 N Sc ` "" 1 1C ~C 7O 08125122 79 23U/7",0.301617052307091
data/TAMPAR/id_01_20230523_162446.jpg,id_01,query,Ap 0 ~3 6  Pitye kuao-% 10 -` GlS: Einkaul Neu _ traler Karlstuhe 466 merca DDema} 2xc ~ 0liangt part 0 LOS 7D  3212224 0 22/?  Saun J@ N Doab3Js upd l 244872 83L,0.2640422364793869
data/TAMPAR/id_01_20230523_162507.jpg,id_01,query,01 7< Os V6 Q hk 2 10_ mei /aiegz6 48048 MASTER IZCAWGUZZGID LABEL Icateo Unite 0 9 pert = Wtrer 6 { ' 0 Intormatk teercate Ur Or . part 6 1 Uf 1,0.490418908871396
data/TAMPAR/id_01_20230523_160454.jpg,id_01,query,"ID 14 I W 4,7 Uf 0f 0 Ck Alster 4s `ck Lpre Jclneus@ aroar Ser pak2az6 1 Glca Infarmatik finkaut Jo = 5ris45ho GLs: 6 merca 1 part 0 6",0.37997669610737694
data/TAMPAR/id_01_20230523_162503.jpg,id_01,query,9- 0 Ox 8 3 9 ercatec part  8uq 4a FUnite Ooi8 31 mercateo part Unite 8 8 6 0 6 0 6 6,0.5145136165535754
data/TAMPAR/id_02_20230523_162832.jpg,id_02,gallery,0 7 10 [e (8 0F 5el Sv L ie disi 5e Ge de: jc de De je Y 5 (0 np 09 Lik 4ic'd:' 5 aTay8ro Noll ASIMSNVSLAHHAHOISI-SQ3i4i3a< 4n4 Xo873dd0d Liw WaIVHNaluVASIAMsAV 47XS ]hL a7ey8nd Ss]D3ns Durl Balee Secuaity 1 DURAPRINT Dueka  SOR' Pre3  unt 216 und Softwai Mocder CAROS Le rern Beschriftungs- mit - ible 1 Kopi chriftung poni oder NNttt rotulacion Fn hldrucker {ints Gon 'Kostenlo cion durapringe Rotulae itrai chos ratuito Tinter eU durapringe Iaser ftwai adoros: bajo 'copi Ga och foto 1kls e con Skap? f K(n,0.489262791320847
data/TAMPAR/id_02_20230523_155210.jpg,id_02,gallery,"V Muw 8 1 1 I 0 2 1 8 1 1 0 5 1 0 0 ; p G 0 1 10, 2 |   NollalAlln =7PwANO Tlos8d Zv 0 1 1 1 1 6 8 1 [ 3 8 ~ { 1 1 3 1 8 [ 0 3 1 1 1 8 1 1 1 1 1 1 1 1 8 L74 R",0.252118019317933
data/TAMPAR/id_02_20230523_162840.jpg,id_02,gallery,37 TTZ 3 0 1 1 1 1 7 4 1 1 9 7 L H U 0 1 6 ; 1 2 8 % AH L L V L 1 V 1 72 52770 NOKVOHLNFaI ZVNOS&Ed CZOPC 1 1 1 8 3 8 | 5j 2 1 L  1 1 ~ 6 ID 2,0.2761601686918528
data/TAMPAR/id_02_20230523_141508.jpg,id_02,gallery,"57 8 <2 88 Q 89 Q Q i( de ec c"" 0 6 4e m 0 A 0 p DupRele Success DorreleoWt AusheisknktemnnteR Stxlt  RUR btires-Scxnenensitek 2 Ji DURXELE ideNtiFiCATION PERSONAL 1 9 2 0 21 Accesori s| N C E Accessories seguridad Accessoires Zubehor Holders Akcesoria securite pases Ausweishalter Pass para Tillbehor Akceccyapbl Accessoires identyfikacyinych Security Portanombres cartes Accessori 1 Namensschilder asserkorthallare Porte- Badges Nponyckoe Kaarthouders 'ortabadge -Noms kart ` ortanombres Name XaNS  lNCSs AnA  Porte Etui ' Aepxatenw IDENTIFICATION Portanome Badges Namnskyltar Identifikatory PERSONAL Benxm 'sorios Acce: orie: seguridad Accesse Zubehor Holder urite Akcesoris pases eishalter hor ~Gybpe Tillber 'Gyin) ides np nh Po_ tifika Nar XM Ider",0.6711774007182969
data/TAMPAR/id_02_20230523_141515.jpg,id_02,gallery,"0 0 45 Mil ~? 2p 86 Ss 80 En Qe Qu Jo 8q4 Or Nl | Jo 8 jet ak Or en FR Op Quc rijn et Dl do of na dis (a jet d na Su Ru Per la et fr: de 6e us Pa p 0e cn 06 a7 Co Na 0 '1 3 #H1TVINBIBVY: 37E400 ss]njos_ MsOv 583/4439 € &ny in Xob 13ddoo ""JHI DURaRRiT? Deieaa alsra craornldc . excnntlune  eijosasxv ndexbba3*v Tt Josa""31  LerauctarueKExt Baecrilung = aSesltware pepuunbas J04?e 8043 91!L unter Ji0553331 Geer ` cer - 521J05 Kogierern chtido . NOILVJIAILNAQI sed und O))V Jo onn _ Aokutasbn = Jouaanz Japioh Actasbn ( Free ` oexWuap Skt . Queponitle Labelling = duraprint € on1eL con Or  Louei with ! software - eN Lertal _ ( ALaser = stnta < abpe: duraprint-uk: 7VNOSH3d abpe Erte / Eaiha available - and  P1!43 Grals - Ink : 21J0( SSUJWEN J1eN soltware com . insleekkaarien printers Ole ] For curaprinlnl. voor ` printing copiers_ met t ee hel ` eornl s AInkiel- ioor ` Ansteckkaarties bedri badges ' 37R8HNO ukken - eezolatny = aserprinters_  | Logiciel ~ 0 Z 6 L van durar aprint F 33 N /5 progts printbe etiquettes bedri gratuit emeniote  | am - imprimantes"" ukbaar adruk = pour opisu Kecrt drukarce doste ISoftware sponible personnalisation Gpny = okopiarce laserc encre sur duraprintit. gratuito duraprint: [ stampanti = owel. laser per laser. vos copieurs_ Impression persc pers  badges inkjet = sonalizzazione_ onalizzare cnnat duraprint-T Thoe fotocopiatrici. AnA sur npor 63MAXew utilizzando CtpYM ssia. disponibile Om - com Mhe npwhtepe AnA e4= cne anal bibate eyei Mnw AwA hne Konwpe_ Bknanbil Ha naz uew Phoi DURAPRINT-EU Sed. Printing",0.5280316428807507
data/TAMPAR/id_02_20230523_141525.jpg,id_02,gallery,2 722 72 4 96 7229 96 2 de Ter DURAELE PERSONAL iNcE IDENTIFICATION Namensschilder . Porte-' Badges = Badges - rtanombres Partanome . Ausweishalter = Namnskyl Security = Porte- Identifikatory Partanombr Beaxu = rthouders = ' Pass / Portabadge Zubehor Holders - :Qepxar securite - Accessories pases = Accessoires npony Tillbehor seguridad . fikacyjnye Axceccyapbi Accesor Akcesoria Reire-CNaL NeiiChtion DURABLE DOPPELBOX FUR_ 42 THE MOx BETRIEBS-/SICHERHEITSAUSWEISE Kas e STYLE MiT ~quricad _ 0F AUSWEISKARTENHALTER SUCCESS Aeseeorios Le DURZELE,0.5903246228220667
data/TAMPAR/id_02_20230523_141529.jpg,id_02,gallery,"2 Zu 9 of 2 ID 0 0 Iloo Ne 9 326 45 Iee 3 OURABLE PEPSONAL 1 1 8 DURABLE 1 THE_ 4 STYLE _ 1 AUSWEISKARTENHALTER SUCCESS DURABLE SU-CESS STYLE - WITH ThE HOLDER PASS CARDS SECURITY FOR REEL DUAL BADGE 10* PAKRE M14n""LE04 YNAKOBKA PAQUETE PAQUET OWANIE OPAKI PACI D~ IRANSRARENT EoaFunS HhbI 8224 723P4 33788 5578782en5 PR5 JRANS 823728n3n 2 TRANS",0.6035429666210654
data/TAMPAR/id_02_20230523_141548.jpg,id_02,gallery,"67 68 28 3r 38 2 Vos de [a et FR et 10  5ol SU 15 0l of be 60 or RU eu op es tie Inse [J r6 op NL 4o Lia( in no ogdruker JU 2p Be Pl de= de Ro de Y fe es ch 30 se Se Ko JNauuit [16 Vid Oloud su ` A> eobe eajqtoue 10. {noz3kuodu ~outleeA JienkuiuaIt upkutoeAquani eulotis Que Reugulet Nadekodatav eqjquloueuod oreJpe Foiod"" Jquoatel' Japlups eb1ie0 ~ Kiunoos"" euoenpay 3Jo"" NOlVal-lliaci jed elapon esed sased . 71n7? 43iai anei TNnosad pepiinbas 53j10583334 Jouaanz sjuoes3oV Josooov aney8nd JJnis 07 6 [ #0l 2403 Xoa73ddo badges Sa31413a Sui Impression _ DuRaPRiN personnalisjtion . ASIAMSOVSLIAHHHHOISI-S Liw  duraprintf = Gopiours: #aL7VHNALUVXSIAMSOV ibile disponi Pour . Suf < taser = disponibte 'gratuit , personjuizntione mtilirzando rencre [ Logiciel ! etiquettes 3A1 jet e personoiefare imprimantes_ 378YJNO fotocopiotrici 37A1S pof gretuito , 40 Per i inkiet = f(Ware ssa33ns ourepfingi '(nscr - oocch0 printing stamponti = Urr available 44mo For , co& copiers: npofp"" Uk.com: ftware 'moc duraprint-= printers JurdomTUsd So Pjem van cnao labelling bedrukken durapringe ink jet _ bedrukbaar 03 Free duraprints and _ 61mom 4n# het _ ctpYI laser  zijn - EN badge DURAPRINT Vo with ftware VooF teekkaar {topny _ wch rinte ""ten soF dos- Gratis laserp unter kkae und instee Software rints ukJ ""cO do 1kjet- Laser durs okopF TO. Kopierern: Beschriftungs mel mit ks Na disponible atny chriftung durgprinlpl Imentowcj oder Besc Tintenstrahldruckern rotulacion 2tr Kostenlose tinta con duraprint. tulacion de chorro tuito DE de eu: med gra 581. 1l2 Software rint laser kyltar durapi piadoras; 'sione (durapr oras 'nsi bajo fotocoF impr till enkla tter on prog tikec Skap: ria instick= stnads",0.5302791110668315
data/TAMPAR/id_02_20230523_155155.jpg,id_02,gallery,"T0 0 75 Ek 8 Or Ie Vk For Qr J & Qp 'Qn 9n 60 e( 01 9r ar dis (a iet 09 pe en Ts it p Qr 6 er et pe; fc de Ur So, Ts ar ci  06 do N, na 76, 04, MAITVMNHIKVYSibMSOV KSHASTIVSLSH ssinjos 37Evun0 031015' 4o JTALS 759314139 & yn3 T XOBT3ddo0 ""JhI IraRrit? eno '058331 rade' Sa3*v pepijnbas AFree ` sajioss Akabellnq "" sa1jo5s; QuraprinlQu = NOIL eoltyis dura Lexdabr andt aprini= able ~at ""eiexunuapi axt?= ~com . SUWEN printing PiJog coplers . bpee hedrukk adqer 21Jod 51Jod FR "" JWEN durs WEN Loc bedrukha rini; giciel = etique 3 Imprimantes' atuit _ ettes = 73 pour"" Soltware ponible su dura slame onn gratuito sur apr cre _ &Ne rinti alis- panti = dura lasc Ru ` ation aprint: laser. per pers cnns inkiet = copiel Impre 8 vos nalizz print curs_ oe badges alizzazione ession otoc opiatric utilizz sur dispor anc nibile he A € DURAPRINT-EU",0.5465721521052543
data/TAMPAR/id_02_20230523_160423.jpg,id_02,gallery,"38 4? 2 88 8 ~ 0> <8 8 s> 84 4 ex 2 8 ? 4 ss5 21 3Q 0 euuureu Tn Mvtatosa edeis| 35 Rlette - 0x Ewaloe a1pn Uoo ceintensbium {os yudeinpi 13q | jas terAA.eun da 'olme L ocittsi5 paul Tndemo < ugoenio nat 64.n ""Ulalaigo h 19ta Usa/Jfuttriewa_aL 4m1 lanoiuaute m1e oeun 33 Uspr mn13d Faq iuugrjnq Nz 70 nuueti 1d 1uudejnp Ku1e1azae | Ia JGumiiead aqwucdsip ! Jaiun Jjriniips soumiiyuta? *at aLNaavuna Jeido 0j3s^ wei6oja ~alzui iaw -435e7 Vu ( salJeex 4aaisu|  IU [uijdejnp Jeanjp E 'aj_  Uoieex/3aisui Stirj9 | 7n nsido ( ""SjJ1uijdJasr] Ua 'Iaixojase1 Kudaisop = 'ajeiaiiss < AJooh ! Jase  416 sabpeq (Joor  naquudejnp 6uitiaqe1 Jaj] | Na Jeeqxnupaq uliz =  Hohwadis 'Ua  nupaq 134 I Xui pue  s Bud aq uiudejnp - Sjaquljd ial non Uweg ` adaluvdu = ~uiudejnp Johieuujag | nu J ""Wo)""An-quiudejnp -Jjeialios [ uen ""Cissnj- 91eai9lehoused"" 'Wuw = ""sj3ido) aiqeiieae - admuoz ! Wo)"" Jonviviedjodu - Buu > DUFAZLE 1alzui 'Jaseq queduets bultuiud _ swheteoj ` 'W uiudejnp viondaeeu = 3jeraios | Jwhjhjujjgo - womiateu z8 Muw ovn1eJ6 = Jaa saqueumjduii auezzijeuosjad ""iuieidojo1oi = vniej6 13/71607 | 44 21 Jad = satanbi1? 'auoizezziieuosuad 1 ""ajjua = a1qiuodsip - 'Vasmoua opuezzijuin = Jnod ` Jase1"" oasv0, ONilniud = opiqiuodsip 'JI uiudejnp uonesiieuuosjad sunaido)- 8 uoissajdui "" INidavunq son Jns sabpeq  03 = DURRELE 6 TION",0.2630884592649476
data/TAMPAR/id_02_20230523_162825.jpg,id_02,gallery,57 < ~^ Q DUrABLe success ~Doppelbox Mit ausheiskartemhalter The Stylt OF FUR2 BETRIERS-ISCHERHETTSNSMrre 2 ai TioN DLFAI Accesor ssories seguridad ssoires 1 Akcesoria 0 2 Akceccyapbl Rersoai Noentieictioli [Iponyr Name Name 'orte IDENTIFICATION Porta Aepxatenw ` Badg' Identifikatory Porta Namnsk PERSONAL Benxn -,0.5782271562605902
data/TAMPAR/id_02_20230523_160355.jpg,id_02,gallery,5 8 2 DURABLE Success ~Doppelbox Mit Ausieiskartenhalter LBETPIERS-ISCHERHEITSAUSNEISE STYLE [ The 5 FUR 2 F 2 @i TIoN { DURKALF Accesor issories seguridad - ssoires Akcesoria kceccyapbl 2 = iponycr ( Persokai 1 Name Aepxatenw = Namc (oentificktion Porte Porta Identifikatory Badg orta Namnsh Bexm - eusk,0.5712100324492763
